CustomerID,CompetitorWebsiteVisits,ChurnedFriends,MarketSentimentScore
15646539,5,4,Positive
15756901,2,3,Positive
15809286,3,5,Neutral
15759021,10,2,Positive
15725039,10,0,Negative
15579130,5,1,Negative
15754112,6,4,Negative
15735522,10,4,Neutral
15613326,7,2,Negative
15739502,1,3,Negative
15670914,1,4,Neutral
15604073,4,4,Negative
15806027,2,3,Positive
15574886,3,2,Negative
15707120,9,4,Positive
15800845,2,1,Neutral
15603914,6,2,Neutral
15722765,5,1,Neutral
15783305,5,5,Positive
15574842,3,5,Neutral
15607837,10,0,Neutral
15714877,5,1,Positive
15782941,9,2,Positive
15630167,10,0,Negative
15759038,0,4,Negative
15661821,1,0,Neutral
15728006,6,1,Negative
15712176,0,3,Positive
15689351,10,0,Neutral
15782247,2,3,Positive
15769064,1,0,Neutral
15718153,7,4,Positive
15613189,9,3,Negative
15661734,1,0,Positive
15592645,0,1,Positive
15768387,8,5,Neutral
15792525,6,3,Positive
15586976,6,3,Positive
15790659,6,0,Positive
15691446,8,4,Neutral
15772632,3,5,Positive
15706587,0,5,Positive
15572461,5,1,Negative
15654409,9,4,Neutral
15568025,3,0,Negative
15715769,5,4,Positive
15667458,1,3,Positive
15567980,8,0,Negative
15679294,0,5,Negative
15606507,4,5,Neutral
15578825,1,3,Negative
15619935,6,4,Positive
15636089,4,5,Neutral
15727490,7,1,Positive
15591766,6,5,Negative
15641629,3,3,Negative
15813303,0,3,Neutral
15756920,5,2,Positive
15726403,9,2,Negative
15592765,9,0,Positive
15704442,9,1,Positive
15641136,3,3,Neutral
15725818,4,4,Negative
15612071,9,2,Positive
15719809,9,2,Positive
15716518,3,3,Negative
15742210,0,0,Positive
15630617,3,4,Negative
15720838,2,0,Neutral
15595537,4,5,Neutral
15623196,6,2,Neutral
15679249,7,5,Negative
15693199,10,3,Negative
15661219,6,2,Positive
15617136,3,2,Negative
15760294,0,3,Positive
15652808,1,4,Neutral
15657139,4,2,Negative
15803790,4,3,Negative
15764105,6,1,Positive
15672610,4,4,Negative
15766896,6,2,Positive
15587735,9,1,Positive
15659501,6,2,Positive
15745001,10,4,Positive
15651140,8,5,Neutral
15571148,5,1,Neutral
15776824,5,0,Neutral
15633141,9,4,Positive
15764174,7,3,Neutral
15778155,9,1,Positive
15715920,10,4,Neutral
15671917,1,5,Negative
15666548,0,0,Negative
15625623,10,0,Positive
15748123,1,1,Negative
15648735,1,1,Negative
15634974,5,3,Positive
15713378,1,4,Neutral
15753370,4,5,Neutral
15782659,10,0,Negative
15583364,2,1,Neutral
15625942,4,5,Neutral
15720284,2,1,Neutral
15679642,7,2,Negative
15628007,5,3,Negative
15661974,6,4,Neutral
15689341,0,3,Neutral
15607993,9,1,Positive
15693267,8,2,Neutral
15769522,5,2,Negative
15755825,7,0,Neutral
15598175,7,4,Negative
15744327,0,3,Neutral
15798666,8,2,Negative
15577064,10,0,Positive
15759436,1,2,Neutral
15690231,0,3,Positive
15751561,7,2,Negative
15739068,4,1,Negative
15758056,4,3,Negative
15742269,4,1,Negative
15726490,9,0,Positive
15738411,7,4,Negative
15727919,9,3,Negative
15709396,1,3,Positive
15654106,1,0,Positive
15621653,10,4,Positive
15598086,9,1,Positive
15752300,0,0,Positive
15658693,10,0,Negative
15631838,5,5,Positive
15803804,3,3,Neutral
15578809,8,3,Neutral
15752026,6,3,Negative
15723706,10,5,Neutral
15752838,8,5,Neutral
15569571,1,4,Neutral
15769703,7,0,Neutral
15679770,0,1,Neutral
15791102,3,1,Negative
15655192,10,0,Neutral
15709487,10,2,Positive
15687130,3,4,Negative
15755178,1,3,Neutral
15634772,3,2,Negative
15617197,4,4,Negative
15631240,2,1,Neutral
15784301,9,3,Negative
15631310,10,2,Positive
15756560,2,0,Neutral
15732270,6,0,Negative
15739357,1,3,Neutral
15771540,3,4,Negative
15567486,4,5,Neutral
15714634,6,2,Neutral
15727021,4,1,Positive
15650670,6,0,Positive
15711834,0,0,Positive
15729763,4,1,Negative
15646566,9,4,Positive
15645463,1,0,Neutral
15672144,4,4,Negative
15596088,3,2,Neutral
15614878,10,4,Neutral
15635240,6,4,Positive
15775905,3,0,Negative
15700657,3,5,Positive
15611905,6,1,Negative
15652527,5,4,Positive
15785865,5,2,Positive
15645942,7,2,Negative
15688691,5,3,Negative
15592736,7,5,Neutral
15673529,0,3,Positive
15724145,3,2,Neutral
15704629,1,3,Neutral
15597896,6,4,Positive
15731790,8,2,Neutral
15634719,9,2,Neutral
15703205,10,0,Negative
15567333,2,0,Neutral
15754537,9,1,Positive
15612030,10,5,Neutral
15573242,8,5,Neutral
15601892,5,3,Negative
15663885,3,4,Negative
15701096,3,5,Neutral
15710450,9,4,Neutral
15790846,3,4,Negative
15658956,3,0,Negative
15755223,5,2,Negative
15787318,10,0,Neutral
15737310,4,4,Neutral
15763665,5,3,Positive
15668818,10,0,Positive
15765812,5,1,Negative
15704844,0,3,Negative
15744582,5,1,Neutral
15616700,5,0,Neutral
15683521,2,5,Neutral
15583049,4,0,Positive
15643752,2,4,Positive
15620398,6,1,Positive
15715707,3,4,Negative
15814209,7,3,Neutral
15733768,4,5,Neutral
15755242,8,0,Positive
15729412,1,5,Negative
15746564,4,4,Neutral
15588446,0,5,Positive
15665221,3,0,Negative
15640846,7,5,Neutral
15700209,9,1,Positive
15658360,4,4,Negative
15602735,9,1,Neutral
15724834,3,2,Negative
15800062,3,3,Positive
15685300,4,5,Neutral
15760102,10,5,Negative
15787026,4,4,Neutral
15653696,1,3,Neutral
15788946,9,0,Negative
15600724,7,4,Negative
15574324,9,0,Negative
15707144,0,0,Positive
15775891,0,0,Negative
15711789,3,3,Negative
15600879,2,5,Neutral
15681196,8,0,Negative
15716000,10,5,Neutral
15766776,6,2,Neutral
15680278,1,5,Negative
15688637,1,2,Positive
15591179,1,4,Neutral
15677435,7,5,Positive
15698619,1,5,Positive
15581036,2,1,Negative
15622117,3,2,Negative
15599301,2,0,Positive
15581548,0,0,Positive
15586870,1,5,Negative
15735263,9,4,Neutral
15765322,9,5,Negative
15582944,6,1,Negative
15687162,4,3,Negative
15644962,5,1,Neutral
15612615,0,5,Neutral
15813439,10,0,Positive
15604544,7,3,Negative
15761348,10,0,Negative
15785078,0,1,Positive
15759874,1,1,Negative
15643658,10,0,Positive
15713267,2,3,Positive
15737782,1,5,Negative
15815490,9,0,Positive
15679410,1,1,Neutral
15756241,6,2,Neutral
15688409,7,0,Neutral
15742272,1,3,Positive
15717898,0,1,Negative
15769582,1,2,Neutral
15635660,2,3,Neutral
15576723,7,5,Positive
15591577,10,5,Neutral
15582325,2,3,Positive
15693947,2,0,Neutral
15760446,8,2,Neutral
15611105,6,0,Negative
15630920,4,4,Neutral
15574910,7,4,Positive
15756472,8,2,Neutral
15682890,4,1,Positive
15641994,7,3,Negative
15733297,6,2,Neutral
15767793,0,3,Negative
15725698,6,1,Positive
15813532,6,0,Positive
15576760,9,2,Positive
15732102,5,3,Negative
15739046,8,0,Positive
15631927,6,0,Negative
15672115,8,1,Neutral
15618765,9,1,Neutral
15679148,7,2,Neutral
15728474,2,1,Neutral
15636999,10,0,Positive
15754261,1,2,Neutral
15629150,8,2,Neutral
15736274,1,5,Negative
15627697,4,4,Neutral
15721585,3,2,Negative
15639946,8,1,Positive
15792176,9,3,Positive
15699450,0,2,Neutral
15729954,4,1,Negative
15600103,8,0,Negative
15786200,6,1,Negative
15797010,6,4,Positive
15670172,10,0,Neutral
15627352,9,3,Positive
15622494,9,2,Negative
15585835,0,5,Neutral
15595071,5,1,Positive
15628203,2,2,Negative
15667190,2,4,Positive
15780212,9,3,Negative
15766869,0,5,Neutral
15775741,3,4,Negative
15628170,8,0,Negative
15701318,9,4,Neutral
15710928,2,4,Positive
15682547,6,4,Negative
15631170,2,0,Neutral
15648702,3,0,Negative
15783444,2,0,Positive
15809178,9,1,Positive
15806688,1,5,Neutral
15576824,1,3,Positive
15675422,9,4,Neutral
15681550,2,0,Positive
15812628,10,2,Positive
15597951,6,3,Neutral
15807045,7,5,Neutral
15581748,3,4,Negative
15770420,4,0,Positive
15608230,0,3,Positive
15730339,10,3,Negative
15712584,0,3,Negative
15592816,0,1,Positive
15641480,4,1,Negative
15708505,4,4,Neutral
15791131,6,3,Positive
15618225,4,1,Positive
15644724,6,1,Positive
15662098,10,4,Positive
15723894,4,4,Neutral
15787699,7,5,Negative
15687738,10,5,Neutral
15576126,6,2,Neutral
15658889,0,1,Positive
15667046,8,2,Neutral
15669957,1,1,Negative
15655794,9,2,Negative
15599829,9,3,Negative
15753332,0,3,Positive
15671124,5,1,Negative
15767474,9,1,Neutral
15720671,6,1,Negative
15626787,10,2,Positive
15774491,1,3,Negative
15579647,6,1,Positive
15625522,0,0,Negative
15765806,2,2,Negative
15566708,1,3,Negative
15668347,1,3,Positive
15575214,5,1,Negative
15591123,3,3,Neutral
15573280,3,5,Neutral
15589018,7,0,Neutral
15654495,6,5,Negative
15597265,7,2,Negative
15733876,5,3,Positive
15677217,6,2,Neutral
15747265,3,2,Negative
15713379,10,0,Positive
15730433,7,5,Neutral
15693347,9,1,Positive
15715465,5,3,Negative
15680736,7,1,Positive
15610765,5,1,Negative
15650034,9,3,Negative
15782468,9,2,Positive
15685109,2,0,Positive
15776233,8,0,Positive
15761141,10,4,Neutral
15781702,7,2,Neutral
15790235,7,4,Positive
15641416,5,1,Negative
15775234,3,2,Negative
15659475,9,2,Negative
15642202,4,5,Neutral
15771417,9,2,Neutral
15585100,2,1,Neutral
15700487,0,0,Negative
15726589,2,0,Neutral
15747503,10,5,Neutral
15595883,9,0,Positive
15663826,3,5,Neutral
15742820,1,5,Positive
15624793,6,2,Positive
15597930,0,4,Neutral
15665110,6,1,Negative
15770719,7,5,Negative
15731327,8,5,Neutral
15576044,0,5,Neutral
15775662,9,2,Negative
15646817,10,4,Positive
15596060,0,4,Negative
15723299,10,4,Positive
15636982,6,0,Negative
15751175,3,5,Neutral
15618936,9,1,Positive
15787529,10,0,Negative
15780128,1,2,Positive
15615991,4,3,Negative
15757001,3,3,Negative
15595388,10,5,Neutral
15699550,3,3,Negative
15581620,0,1,Neutral
15600934,10,4,Positive
15738672,3,5,Neutral
15721307,7,4,Positive
15619280,9,0,Positive
15768244,7,0,Negative
15806837,0,0,Positive
15643496,2,1,Neutral
15813916,8,3,Negative
15626385,1,3,Positive
15603582,9,4,Neutral
15764351,3,2,Negative
15667938,8,2,Neutral
15576360,6,2,Negative
15628813,9,1,Neutral
15584190,1,5,Negative
15716449,9,2,Negative
15759913,1,5,Positive
15701555,1,5,Neutral
15758482,4,5,Neutral
15758171,4,0,Positive
15680346,10,4,Positive
15649124,8,3,Neutral
15812917,2,0,Positive
15768455,10,0,Negative
15703059,5,4,Positive
15646196,7,4,Negative
15585451,7,5,Negative
15714057,1,3,Neutral
15748473,10,2,Positive
15785782,1,0,Neutral
15693233,3,1,Negative
15757521,8,5,Neutral
15812513,1,2,Positive
15674950,9,2,Negative
15678572,2,2,Negative
15713608,3,3,Positive
15579262,5,2,Positive
15610426,8,3,Neutral
15776454,3,2,Neutral
15771483,7,1,Positive
15648489,6,1,Positive
15646609,1,3,Positive
15693203,3,5,Positive
15813067,3,4,Negative
15769829,2,1,Neutral
15662434,3,3,Positive
15773503,8,1,Positive
15705890,1,5,Negative
15711398,0,5,Negative
15752375,9,0,Positive
15659175,6,2,Negative
15597033,5,3,Positive
15590228,5,4,Positive
15631848,3,4,Negative
15654211,8,0,Negative
15707968,2,0,Positive
15594084,4,1,Positive
15651093,7,1,Positive
15798824,6,5,Negative
15671591,8,1,Positive
15707189,7,5,Neutral
15733581,5,1,Neutral
15641640,3,4,Negative
15585284,5,5,Positive
15617866,1,1,Negative
15667751,1,2,Positive
15669411,2,4,Positive
15789425,10,0,Negative
15570943,2,0,Neutral
15685829,10,2,Positive
15721917,3,5,Neutral
15776047,3,5,Neutral
15716024,5,5,Positive
15675328,3,2,Negative
15604314,1,3,Negative
15658339,6,4,Positive
15630402,6,1,Negative
15689616,0,1,Neutral
15774224,0,1,Positive
15701291,5,2,Positive
15719606,0,1,Positive
15644119,9,5,Negative
15646859,3,2,Neutral
15606836,7,3,Negative
15664150,10,4,Positive
15624510,4,1,Negative
15810944,5,1,Neutral
15668575,3,1,Negative
15603246,9,2,Negative
15804002,5,4,Positive
15728773,5,2,Negative
15598044,6,0,Positive
15694829,9,0,Positive
15600575,1,3,Neutral
15727311,5,1,Negative
15570769,3,5,Positive
15606274,5,1,Negative
15746139,5,3,Negative
15704987,5,0,Neutral
15628972,3,4,Negative
15697686,0,1,Positive
15733883,1,5,Positive
15617482,3,4,Neutral
15704583,9,1,Positive
15621083,1,2,Positive
15649487,8,0,Negative
15736760,4,4,Neutral
15714658,0,3,Neutral
15599081,0,1,Negative
15705113,4,1,Positive
15631159,7,4,Positive
15792818,1,1,Neutral
15633531,4,4,Negative
15744529,4,4,Neutral
15669656,5,1,Neutral
15581198,2,3,Neutral
15729054,9,2,Positive
15573452,2,4,Positive
15776733,6,0,Positive
15724858,4,1,Positive
15713144,6,1,Neutral
15690188,10,4,Positive
15689425,7,4,Positive
15671766,4,5,Neutral
15782806,6,3,Negative
15764419,7,4,Positive
15591915,2,3,Positive
15772798,9,4,Neutral
15792008,6,0,Neutral
15715541,10,0,Negative
15639277,7,5,Neutral
15798850,1,3,Negative
15776348,6,2,Neutral
15727696,7,5,Positive
15793813,10,0,Negative
15694395,7,5,Neutral
15764195,2,1,Neutral
15744919,1,2,Neutral
15671655,6,2,Negative
15654901,10,4,Positive
15649136,9,0,Positive
15775562,8,4,Neutral
15807481,2,0,Neutral
15642885,8,3,Negative
15789109,7,1,Positive
15814004,9,4,Positive
15673619,9,2,Neutral
15595135,2,5,Neutral
15583681,4,3,Negative
15605000,9,1,Neutral
15718071,10,2,Positive
15679760,9,2,Neutral
15654574,3,3,Neutral
15577178,5,1,Neutral
15595324,3,3,Positive
15756932,8,0,Negative
15726358,4,5,Neutral
15595228,0,1,Positive
15782530,7,4,Positive
15592877,6,1,Negative
15651983,7,2,Neutral
15746737,8,2,Negative
15774179,5,3,Positive
15667265,9,4,Neutral
15655123,0,5,Negative
15595917,4,5,Neutral
15668385,5,5,Positive
15709476,7,5,Neutral
15711218,0,0,Positive
15798659,1,5,Neutral
15663939,6,3,Neutral
15694946,8,5,Neutral
15631912,8,3,Negative
15768816,8,1,Positive
15682268,6,0,Positive
15684801,5,3,Negative
15636428,9,0,Negative
15809823,3,2,Negative
15699284,10,0,Positive
15786993,10,5,Negative
15709441,9,2,Neutral
15710257,1,3,Negative
15582492,2,5,Neutral
15575694,4,0,Positive
15756820,8,2,Neutral
15766289,2,0,Positive
15593014,1,5,Negative
15584545,7,4,Positive
15675949,5,2,Negative
15672091,0,0,Positive
15801658,6,2,Neutral
15706185,4,1,Positive
15789863,7,4,Positive
15720943,5,1,Negative
15697997,1,3,Positive
15665416,5,3,Negative
15660200,3,4,Negative
15619653,3,0,Negative
15773447,1,5,Negative
15739160,9,5,Negative
15689237,3,3,Positive
15679297,4,1,Positive
15591433,2,1,Neutral
15642725,5,5,Positive
15701962,3,3,Positive
15811613,8,1,Neutral
15741049,0,3,Positive
15724423,7,4,Positive
15574305,4,1,Negative
15678168,6,1,Positive
15697020,8,3,Neutral
15610801,7,5,Neutral
15745232,7,3,Negative
15722758,6,1,Neutral
15792102,2,0,Positive
15675185,8,1,Neutral
15801247,10,0,Positive
15725660,0,5,Negative
15638963,10,0,Negative
15800061,7,5,Positive
15578006,10,4,Positive
15668504,6,3,Positive
15687491,0,1,Negative
15610403,1,1,Negative
15741094,3,5,Neutral
15807909,10,0,Negative
15666141,0,3,Positive
15617134,9,4,Neutral
15783029,7,4,Positive
15622833,5,1,Positive
15746422,9,5,Negative
15750839,7,5,Neutral
15749130,5,3,Negative
15779862,4,4,Negative
15767871,9,1,Neutral
15679651,8,2,Negative
15576219,3,5,Neutral
15699247,3,4,Negative
15619087,7,4,Negative
15605327,0,5,Negative
15610140,7,5,Neutral
15791174,3,5,Neutral
15602373,1,3,Negative
15762605,7,3,Negative
15598840,8,5,Neutral
15744279,4,1,Negative
15670619,4,5,Neutral
15599533,4,4,Negative
15757837,3,3,Positive
15697574,10,4,Positive
15578738,2,0,Neutral
15762228,5,4,Positive
15614827,1,0,Positive
15789815,4,1,Positive
15579781,7,0,Negative
15587013,6,2,Positive
15570932,1,3,Negative
15794661,0,0,Negative
15581654,4,5,Neutral
15644296,3,5,Neutral
15614420,7,4,Positive
15609653,8,5,Neutral
15594577,10,2,Positive
15584114,8,1,Positive
15673367,9,4,Neutral
15685576,1,3,Positive
15774727,0,0,Negative
15694288,1,3,Neutral
15603319,9,5,Negative
15759066,0,3,Positive
15814816,9,0,Positive
15724402,0,4,Negative
15571059,0,5,Neutral
15674206,1,2,Neutral
15715160,6,0,Positive
15730448,9,2,Negative
15662067,8,2,Negative
15779581,10,4,Neutral
15662901,7,5,Neutral
15689751,4,1,Negative
15667742,2,0,Neutral
15738448,9,0,Positive
15680243,1,4,Neutral
15745083,0,3,Neutral
15708228,6,4,Positive
15628523,4,3,Negative
15708196,4,4,Negative
15735549,9,2,Positive
15809347,9,3,Positive
15660866,9,3,Positive
15766609,10,5,Neutral
15654230,0,1,Neutral
15794566,9,2,Positive
15800890,3,5,Neutral
15697424,1,5,Neutral
15724536,1,5,Negative
15735878,0,2,Neutral
15707596,0,0,Negative
15657163,5,2,Positive
15622478,5,0,Neutral
15779529,10,4,Positive
15636023,10,5,Neutral
15582066,4,4,Negative
15666675,3,5,Neutral
15732987,7,4,Positive
15789432,3,5,Positive
15663161,2,0,Neutral
15694879,2,0,Neutral
15593715,9,3,Negative
15575002,5,3,Positive
15622171,3,4,Positive
15795224,0,1,Negative
15685346,4,1,Negative
15691808,1,3,Neutral
15721007,8,2,Neutral
15794253,8,3,Neutral
15694453,4,2,Negative
15813113,1,1,Negative
15614187,7,1,Positive
15619407,9,3,Positive
15646227,9,2,Positive
15660541,2,0,Neutral
15753874,4,5,Neutral
15617877,2,4,Positive
15772073,10,3,Negative
15701537,1,5,Negative
15736228,0,3,Positive
15780572,1,4,Neutral
15769596,8,1,Positive
15586996,4,1,Negative
15722061,9,3,Positive
15638003,0,1,Positive
15775590,5,0,Neutral
15730688,6,1,Positive
15753102,4,5,Neutral
15810075,0,0,Negative
15723373,9,3,Negative
15795298,7,5,Neutral
15584320,1,1,Neutral
15724161,3,5,Neutral
15750056,7,4,Positive
15609637,1,3,Positive
15794493,9,2,Negative
15569641,3,0,Negative
15815236,0,3,Positive
15811177,0,1,Negative
15680587,3,3,Negative
15672821,7,5,Neutral
15767681,4,4,Negative
15600379,10,3,Negative
15801336,4,4,Neutral
15721592,1,5,Positive
15581282,6,3,Neutral
15746203,5,3,Negative
15583137,0,0,Positive
15680752,7,5,Positive
15688172,2,0,Positive
15791373,2,0,Neutral
15589449,1,4,Positive
15692819,3,5,Neutral
15727467,10,0,Positive
15734312,0,0,Negative
15764604,7,4,Negative
15613014,9,2,Neutral
15759684,5,3,Positive
15609669,9,3,Negative
15685536,7,5,Neutral
15750447,9,1,Neutral
15663249,0,1,Positive
15638646,10,2,Positive
15734161,1,3,Positive
15631070,10,3,Negative
15761950,10,4,Positive
15649668,0,5,Positive
15713912,4,4,Neutral
15586757,10,5,Neutral
15596522,9,4,Positive
15625395,4,5,Neutral
15760570,5,1,Neutral
15566689,0,3,Positive
15725794,0,3,Positive
15673539,0,0,Positive
15705298,0,3,Neutral
15675791,2,5,Neutral
15747043,1,3,Neutral
15736397,7,3,Neutral
15678201,4,5,Neutral
15720745,7,5,Neutral
15637593,10,4,Neutral
15598070,6,1,Negative
15787550,3,4,Positive
15603942,4,1,Negative
15733973,2,1,Negative
15596761,1,4,Positive
15652400,0,3,Positive
15717893,9,4,Neutral
15622585,4,3,Negative
15733964,10,0,Neutral
15753861,4,1,Positive
15747097,10,0,Negative
15594762,7,3,Negative
15667417,3,2,Negative
15684861,9,4,Neutral
15742204,4,4,Negative
15623502,3,3,Negative
15774872,6,5,Negative
15611191,0,0,Negative
15674331,8,3,Neutral
15619465,5,0,Neutral
15575247,1,5,Positive
15695679,1,4,Positive
15713463,4,5,Neutral
15785170,8,0,Positive
15796351,4,4,Neutral
15639576,0,3,Negative
15693264,4,2,Negative
15589715,10,0,Negative
15769902,9,4,Neutral
15587177,4,0,Positive
15814553,0,0,Positive
15601550,2,3,Positive
15664907,7,2,Negative
15612465,2,0,Positive
15810800,10,4,Positive
15665760,7,2,Neutral
15588080,9,3,Neutral
15776844,0,3,Negative
15717560,3,2,Neutral
15629739,5,1,Negative
15729908,9,3,Positive
15716781,8,2,Neutral
15646936,9,2,Negative
15768151,5,1,Positive
15579212,1,5,Negative
15721835,3,4,Negative
15800515,4,5,Neutral
15591279,10,0,Negative
15587419,9,4,Neutral
15750335,6,1,Positive
15699619,3,4,Positive
15606472,4,5,Neutral
15778368,3,4,Negative
15671387,4,5,Neutral
15573926,3,5,Neutral
15709183,0,1,Positive
15577514,0,0,Negative
15778830,8,3,Neutral
15768072,9,1,Neutral
15768293,9,3,Positive
15654456,9,4,Positive
15807525,4,1,Positive
15574372,6,0,Neutral
15671249,10,4,Positive
15779744,0,3,Negative
15624755,7,4,Positive
15611430,6,2,Neutral
15774744,2,0,Neutral
15629885,2,3,Neutral
15708791,5,3,Positive
15793890,3,2,Negative
15646091,9,2,Neutral
15596984,0,2,Neutral
15800215,4,0,Negative
15577806,7,2,Neutral
15749381,0,1,Positive
15683758,9,4,Positive
15670615,4,0,Negative
15715622,8,5,Neutral
15707634,7,3,Neutral
15806901,10,3,Negative
15775335,2,4,Positive
15724150,7,4,Positive
15627220,10,0,Negative
15672330,0,3,Negative
15668521,9,1,Neutral
15807837,4,5,Neutral
15592570,4,5,Neutral
15748589,5,1,Negative
15635893,8,0,Positive
15757632,10,0,Negative
15691863,2,1,Negative
15706071,10,4,Positive
15654296,10,2,Positive
15755018,8,2,Neutral
15594041,8,2,Neutral
15670587,1,0,Neutral
15724527,9,4,Positive
15801904,5,4,Positive
15658195,10,2,Positive
15630113,3,5,Positive
15784320,4,3,Negative
15676513,4,1,Negative
15574072,5,4,Positive
15633854,5,4,Positive
15618566,1,3,Neutral
15733014,10,5,Neutral
15753343,6,2,Positive
15746076,5,2,Negative
15608226,3,3,Positive
15605684,5,2,Positive
15638988,0,3,Negative
15628767,7,4,Positive
15737977,8,3,Negative
15758116,9,2,Neutral
15575119,10,5,Neutral
15625126,1,1,Neutral
15567114,7,0,Neutral
15672242,3,4,Negative
15681327,1,3,Negative
15802585,0,4,Negative
15740630,0,5,Negative
15815420,3,2,Negative
15711468,10,0,Negative
15799626,2,5,Neutral
15659325,0,5,Neutral
15651352,1,3,Negative
15684925,2,4,Positive
15657439,3,3,Positive
15574122,5,2,Negative
15720508,0,2,Neutral
15599078,9,0,Positive
15702300,1,5,Neutral
15660735,3,5,Positive
15671390,6,0,Positive
15647385,1,4,Neutral
15739223,3,3,Neutral
15631305,4,3,Negative
15809263,1,3,Neutral
15640866,7,5,Neutral
15775663,7,4,Negative
15631800,0,4,Negative
15654292,0,4,Neutral
15648320,8,1,Neutral
15726747,5,3,Negative
15694510,1,2,Negative
15572291,5,1,Positive
15603465,3,3,Neutral
15685628,4,4,Neutral
15792729,0,2,Neutral
15767414,9,3,Positive
15568044,7,4,Positive
15751333,3,2,Negative
15623062,4,4,Neutral
15713621,9,3,Negative
15670668,6,1,Negative
15750638,4,4,Negative
15747878,0,1,Positive
15726796,5,0,Neutral
15754952,4,2,Negative
15652192,6,3,Negative
15681924,3,5,Neutral
15763544,6,1,Negative
15764431,3,4,Negative
15684010,1,2,Positive
15648881,7,1,Positive
15733303,8,5,Neutral
15643294,9,3,Negative
15749905,3,2,Negative
15625175,7,4,Negative
15643967,0,2,Neutral
15578251,2,2,Positive
15772573,3,3,Positive
15733234,4,3,Negative
15721582,4,3,Negative
15628219,2,5,Neutral
15571302,0,1,Neutral
15637178,4,4,Negative
15601184,4,2,Negative
15629511,5,3,Negative
15570629,8,5,Neutral
15665766,3,3,Neutral
15693732,9,1,Neutral
15765982,8,4,Neutral
15582016,7,3,Negative
15798024,10,3,Negative
15588622,8,3,Neutral
15724863,10,0,Negative
15618213,6,1,Positive
15780411,5,1,Positive
15725429,4,5,Neutral
15600626,3,3,Neutral
15668460,10,5,Neutral
15576263,1,3,Negative
15720354,8,0,Negative
15691624,9,2,Negative
15793196,8,2,Negative
15633352,9,4,Neutral
15750874,8,4,Neutral
15588923,8,4,Neutral
15715745,5,1,Negative
15611800,10,4,Neutral
15576928,10,4,Positive
15793693,7,5,Neutral
15581252,4,2,Negative
15797760,10,5,Neutral
15790564,6,3,Positive
15593736,5,2,Positive
15595937,6,2,Negative
15815628,0,3,Positive
15782802,5,1,Negative
15627412,0,5,Neutral
15734609,3,4,Positive
15710689,7,2,Negative
15565806,2,1,Neutral
15815530,7,0,Negative
15632272,1,2,Negative
15684103,2,1,Neutral
15654519,10,0,Neutral
15767722,4,4,Negative
15654346,0,1,Positive
15660147,7,5,Neutral
15814998,3,2,Negative
15802207,6,0,Neutral
15658668,10,4,Positive
15715079,10,0,Neutral
15570360,5,1,Positive
15674678,6,1,Positive
15780925,2,4,Positive
15688193,6,1,Positive
15778219,5,2,Positive
15696514,9,2,Positive
15712303,1,3,Positive
15719090,2,2,Negative
15735632,5,3,Negative
15619436,5,2,Negative
15722404,8,3,Neutral
15662063,3,3,Negative
15745605,2,2,Negative
15636658,0,1,Neutral
15784130,7,2,Neutral
15606755,0,3,Positive
15801699,4,1,Negative
15784097,7,4,Positive
15764654,9,2,Neutral
15612092,3,1,Negative
15610903,8,4,Neutral
15705777,9,2,Neutral
15661936,0,1,Positive
15700864,6,0,Negative
15722965,10,2,Positive
15737521,0,1,Neutral
15814465,3,3,Negative
15580988,4,1,Positive
15789974,6,1,Neutral
15713370,5,1,Neutral
15748673,0,2,Neutral
15754919,4,1,Positive
15641662,5,1,Positive
15813422,4,5,Neutral
15713596,2,2,Negative
15791216,7,0,Neutral
15689031,8,5,Neutral
15763704,6,3,Positive
15631339,4,5,Neutral
15771509,9,3,Negative
15769586,9,2,Positive
15656096,9,1,Positive
15585280,10,5,Neutral
15743582,1,4,Neutral
15761692,4,4,Neutral
15627840,9,3,Negative
15778861,1,4,Positive
15770554,2,3,Positive
15806956,6,4,Neutral
15701908,2,1,Neutral
15736990,6,0,Neutral
15743714,3,5,Neutral
15807993,7,0,Neutral
15644686,4,5,Neutral
15677377,8,2,Negative
15626412,9,4,Neutral
15643679,4,4,Negative
15728456,9,3,Positive
15630661,1,5,Negative
15734044,2,2,Positive
15705001,6,1,Positive
15809817,5,3,Negative
15809137,5,3,Positive
15751593,6,5,Negative
15626491,5,3,Negative
15765461,9,4,Neutral
15568120,8,3,Neutral
15787161,3,3,Positive
15812324,7,5,Positive
15588944,9,2,Negative
15694253,2,1,Negative
15759566,6,2,Positive
15675675,7,3,Negative
15802060,0,3,Positive
15660505,7,4,Positive
15782630,6,4,Negative
15700710,0,3,Negative
15742834,5,2,Negative
15806511,3,3,Neutral
15608166,0,1,Neutral
15614230,2,2,Negative
15729958,0,4,Neutral
15800814,6,0,Neutral
15674727,6,1,Negative
15657779,5,2,Positive
15801395,6,2,Neutral
15757911,9,2,Positive
15665340,8,0,Negative
15787151,5,2,Positive
15757821,10,2,Positive
15600688,2,5,Neutral
15594878,6,3,Negative
15569248,1,5,Negative
15812706,9,2,Positive
15645045,8,3,Neutral
15766746,2,5,Neutral
15700383,1,3,Positive
15632551,4,1,Negative
15795129,6,0,Neutral
15650545,9,4,Neutral
15612769,7,5,Neutral
15710853,2,3,Neutral
15623712,0,0,Negative
15653251,2,1,Neutral
15755077,6,3,Negative
