CustomerID,MobileAppUsage,WebPortalUsage,AvgSessionDuration,DeviceType
15712176,37,13,55,Tablet
15689351,29,0,10,Desktop
15782247,36,20,60,Desktop
15769064,2,20,51,Mobile
15718153,0,5,51,Mobile
15613189,18,4,38,Desktop
15661734,50,17,12,Desktop
15592645,14,25,11,Tablet
15768387,25,0,9,Mobile
15792525,31,20,46,Mobile
15586976,1,21,31,Tablet
15790659,43,18,28,Mobile
15691446,37,18,46,Tablet
15772632,36,7,36,Mobile
15706587,44,3,27,Tablet
15572461,38,20,7,Mobile
15654409,32,11,32,Mobile
15568025,18,7,12,Tablet
15715769,0,14,29,Desktop
15667458,27,14,53,Mobile
15567980,17,24,47,Desktop
15679294,42,21,32,Desktop
15606507,33,11,19,Mobile
15578825,32,12,45,Mobile
15619935,4,29,7,Tablet
15636089,33,7,25,Mobile
15727490,33,23,35,Desktop
15591766,22,15,31,Tablet
15641629,47,13,9,Mobile
15813303,16,25,59,Desktop
15756920,11,9,43,Tablet
15726403,7,19,35,Mobile
15592765,13,6,46,Tablet
15704442,5,17,47,Desktop
15641136,38,16,30,Desktop
15725818,33,11,19,Mobile
15612071,24,29,44,Mobile
15719809,6,25,36,Tablet
15716518,14,20,47,Desktop
15742210,50,23,12,Desktop
15630617,47,10,42,Tablet
15720838,22,23,18,Tablet
15595537,48,22,35,Desktop
15623196,49,3,46,Tablet
15679249,25,22,32,Mobile
15693199,8,21,21,Desktop
15661219,6,4,8,Desktop
15617136,0,5,51,Mobile
15760294,40,1,50,Mobile
15652808,16,24,21,Tablet
15657139,11,1,16,Tablet
15803790,4,29,7,Tablet
15764105,38,27,59,Mobile
15672610,1,23,54,Tablet
15766896,12,1,30,Desktop
15587735,45,5,6,Tablet
15659501,33,15,13,Mobile
15745001,5,6,44,Tablet
15651140,17,24,47,Desktop
15571148,15,3,37,Desktop
15776824,29,16,25,Desktop
15633141,36,7,36,Mobile
15764174,34,2,17,Tablet
15778155,16,24,21,Tablet
15715920,15,5,40,Mobile
15671917,31,3,34,Mobile
15666548,0,22,37,Mobile
15625623,22,23,18,Tablet
15748123,11,9,43,Tablet
15648735,43,3,15,Tablet
15634974,36,20,60,Desktop
15713378,48,1,22,Tablet
15753370,22,4,45,Desktop
15782659,27,5,14,Tablet
15583364,36,20,60,Desktop
15625942,10,21,39,Mobile
15720284,5,11,24,Mobile
15679642,16,25,59,Desktop
15628007,24,29,51,Desktop
15661974,12,1,30,Desktop
15689341,19,14,34,Tablet
15607993,34,18,45,Tablet
15693267,15,3,46,Mobile
15769522,14,25,11,Tablet
15755825,48,1,22,Tablet
15598175,34,15,52,Desktop
15744327,5,11,24,Mobile
15798666,24,29,44,Mobile
15577064,43,3,15,Tablet
15759436,45,5,6,Tablet
15690231,41,7,48,Desktop
15751561,3,20,45,Mobile
15739068,5,11,24,Mobile
15758056,49,25,48,Mobile
15742269,24,22,38,Desktop
15726490,29,14,12,Desktop
15738411,7,29,55,Mobile
15727919,27,13,37,Mobile
15709396,29,16,25,Desktop
15654106,36,7,36,Mobile
15621653,13,7,32,Tablet
15598086,45,26,58,Tablet
15752300,37,6,43,Desktop
15658693,6,20,44,Tablet
15631838,10,23,54,Desktop
15803804,34,15,52,Desktop
15578809,2,8,31,Mobile
15752026,20,25,53,Mobile
15723706,33,7,21,Desktop
15752838,24,22,38,Desktop
15569571,39,3,8,Mobile
15769703,22,15,31,Tablet
15679770,2,8,31,Mobile
15791102,32,24,53,Desktop
15655192,27,14,53,Mobile
15709487,10,28,38,Mobile
15687130,25,24,45,Mobile
15755178,25,19,44,Desktop
15634772,11,16,24,Desktop
15617197,47,10,42,Tablet
15631240,29,14,12,Desktop
15784301,47,10,42,Tablet
15631310,33,7,25,Mobile
15756560,49,25,48,Mobile
15732270,30,18,21,Mobile
15739357,30,27,38,Mobile
15771540,48,22,35,Desktop
15567486,44,15,10,Desktop
15714634,26,23,58,Tablet
15727021,31,12,53,Tablet
15650670,18,19,33,Mobile
15711834,18,6,22,Tablet
15729763,44,7,27,Tablet
15646566,25,3,42,Tablet
15645463,22,16,47,Tablet
15672144,13,13,52,Mobile
15596088,16,6,45,Desktop
15614878,27,5,14,Tablet
15635240,14,29,60,Tablet
15775905,6,20,44,Tablet
15700657,44,15,17,Tablet
15611905,6,20,44,Tablet
15652527,42,20,42,Tablet
15785865,49,7,44,Tablet
15645942,50,3,27,Tablet
15688691,22,10,33,Mobile
15592736,37,3,57,Mobile
15673529,42,28,8,Tablet
15724145,2,8,31,Mobile
15704629,10,21,39,Mobile
15597896,6,20,44,Tablet
15731790,4,29,7,Tablet
15634719,2,8,31,Mobile
15703205,14,29,60,Tablet
15567333,3,20,45,Mobile
15754537,29,8,30,Mobile
15612030,34,18,45,Tablet
15573242,25,0,9,Mobile
15601892,31,3,34,Mobile
15663885,33,4,41,Mobile
15701096,6,4,8,Desktop
15710450,44,29,35,Mobile
15790846,27,14,53,Mobile
15658956,6,25,36,Tablet
15755223,42,21,32,Desktop
15787318,30,18,21,Mobile
15737310,11,16,35,Desktop
15763665,3,20,45,Mobile
15668818,33,7,25,Mobile
15765812,30,11,42,Desktop
15704844,44,7,27,Tablet
15744582,30,26,10,Desktop
15616700,3,29,9,Desktop
15683521,3,29,9,Desktop
15583049,46,0,24,Mobile
15643752,1,21,31,Tablet
15620398,31,12,53,Tablet
15715707,46,0,24,Mobile
15814209,16,24,21,Tablet
15733768,39,1,37,Desktop
15755242,41,7,48,Desktop
15729412,7,19,35,Mobile
15746564,26,9,19,Desktop
15588446,5,4,53,Mobile
15665221,40,1,50,Mobile
15640846,30,18,21,Mobile
15700209,20,2,43,Mobile
15658360,26,9,19,Desktop
15602735,29,8,30,Mobile
15724834,16,25,59,Desktop
15800062,44,29,35,Mobile
15685300,44,3,27,Tablet
15760102,43,18,28,Mobile
15787026,6,12,54,Desktop
15653696,40,17,43,Desktop
15788946,27,6,41,Desktop
15600724,22,23,18,Tablet
15574324,33,7,25,Mobile
15707144,1,15,47,Desktop
15775891,32,24,53,Desktop
15711789,13,6,46,Tablet
15600879,38,16,30,Desktop
15681196,39,22,17,Mobile
15716000,8,6,48,Desktop
15766776,6,4,8,Desktop
15680278,34,18,45,Tablet
15688637,17,26,59,Tablet
15591179,37,18,46,Tablet
15677435,1,21,31,Tablet
15698619,8,7,52,Tablet
15581036,22,17,18,Desktop
15622117,20,2,43,Mobile
15599301,50,23,12,Desktop
15581548,50,17,12,Desktop
15586870,10,21,39,Mobile
15735263,27,6,41,Desktop
15765322,40,17,43,Desktop
15582944,15,3,37,Desktop
15687162,23,3,33,Mobile
15644962,18,19,33,Mobile
15612615,0,5,51,Mobile
15813439,24,29,51,Desktop
15604544,25,22,32,Mobile
15761348,28,7,12,Mobile
15785078,11,16,24,Desktop
15759874,50,23,12,Desktop
15643658,23,6,18,Desktop
15713267,27,5,14,Tablet
15737782,39,0,24,Mobile
15815490,33,23,35,Desktop
15679410,42,21,32,Desktop
15756241,5,11,24,Mobile
15688409,34,17,54,Mobile
15742272,49,3,46,Tablet
15717898,32,18,33,Desktop
15769582,5,23,44,Mobile
15635660,38,16,30,Desktop
15576723,0,5,51,Mobile
15591577,27,13,37,Mobile
15582325,10,23,58,Mobile
15693947,33,4,41,Mobile
15760446,17,26,59,Tablet
15611105,4,29,7,Tablet
15630920,47,10,42,Tablet
15574910,11,1,16,Tablet
15756472,10,28,38,Mobile
15682890,34,14,20,Tablet
15641994,41,7,31,Mobile
15733297,22,4,45,Desktop
15767793,20,25,53,Mobile
15725698,16,24,21,Tablet
15813532,6,20,44,Tablet
15576760,15,2,44,Tablet
15732102,5,6,44,Tablet
15739046,16,25,59,Desktop
15631927,50,17,12,Desktop
15672115,50,17,12,Desktop
15618765,20,4,43,Mobile
15679148,36,7,36,Mobile
15728474,33,11,19,Mobile
15636999,44,15,17,Tablet
15754261,12,6,52,Desktop
15629150,29,14,12,Desktop
15736274,30,11,42,Desktop
15627697,43,3,15,Tablet
15721585,22,17,18,Desktop
15639946,26,9,19,Desktop
15792176,36,20,60,Desktop
15699450,33,23,35,Desktop
15729954,28,7,12,Mobile
15600103,13,6,46,Tablet
15786200,36,20,60,Desktop
15797010,8,7,52,Tablet
15670172,37,0,25,Desktop
15627352,14,23,44,Tablet
15622494,24,22,38,Desktop
15585835,34,17,54,Mobile
15595071,42,21,32,Desktop
15628203,41,7,48,Desktop
15667190,32,24,53,Desktop
15780212,44,15,10,Desktop
15766869,25,22,52,Desktop
15775741,6,20,44,Tablet
15628170,14,20,47,Desktop
15701318,39,1,35,Mobile
15710928,6,4,8,Desktop
15682547,39,14,13,Tablet
15631170,34,18,45,Tablet
15648702,25,19,44,Desktop
15783444,24,22,38,Desktop
15809178,2,18,34,Desktop
15806688,32,11,32,Mobile
15576824,17,24,47,Desktop
15675422,2,8,31,Mobile
15681550,39,1,37,Desktop
15812628,0,5,51,Mobile
15597951,16,25,59,Desktop
15807045,10,23,54,Desktop
15581748,7,29,55,Mobile
15770420,22,10,33,Mobile
15608230,8,7,52,Tablet
15730339,39,1,37,Desktop
15712584,36,7,36,Mobile
15592816,16,6,45,Desktop
15641480,15,5,40,Mobile
15708505,6,22,16,Mobile
15791131,9,3,27,Desktop
15618225,44,3,27,Tablet
15644724,3,27,41,Mobile
15662098,37,6,43,Desktop
15723894,48,20,24,Desktop
15787699,50,17,12,Desktop
15687738,8,0,48,Mobile
15576126,41,7,48,Desktop
15658889,7,25,20,Desktop
15667046,34,17,54,Mobile
15669957,32,12,45,Mobile
15655794,11,1,16,Tablet
15599829,33,4,41,Mobile
15753332,0,5,51,Mobile
15671124,48,9,55,Tablet
15767474,19,14,34,Tablet
15720671,39,22,17,Mobile
15626787,35,7,20,Tablet
15774491,5,17,47,Desktop
15579647,22,23,18,Tablet
15625522,5,23,44,Mobile
15765806,45,26,58,Tablet
15566708,13,13,52,Mobile
15668347,13,7,32,Tablet
15575214,50,12,57,Tablet
15591123,45,2,10,Mobile
15573280,32,11,32,Mobile
15589018,19,14,34,Tablet
15654495,42,8,37,Mobile
15597265,27,5,14,Tablet
15733876,19,14,34,Tablet
15677217,50,17,12,Desktop
15747265,13,5,22,Desktop
15713379,1,21,31,Tablet
15730433,3,27,41,Mobile
15693347,0,14,29,Desktop
15715465,2,18,34,Desktop
15680736,10,26,58,Mobile
15610765,16,24,21,Tablet
15650034,45,26,58,Tablet
15782468,50,17,12,Desktop
15685109,5,9,36,Desktop
15776233,7,29,55,Mobile
15761141,44,7,27,Tablet
15781702,29,16,25,Desktop
15790235,14,24,49,Desktop
15641416,0,5,51,Mobile
15775234,38,16,30,Desktop
15659475,43,18,28,Mobile
15642202,38,14,39,Tablet
15771417,48,22,35,Desktop
15585100,44,3,27,Tablet
15700487,1,15,47,Desktop
15726589,0,22,37,Mobile
15747503,15,2,44,Tablet
15595883,20,4,43,Mobile
15663826,14,20,47,Desktop
15742820,7,25,20,Desktop
15624793,11,0,57,Tablet
15597930,11,16,24,Desktop
15665110,37,3,57,Mobile
15770719,8,7,52,Tablet
15731327,8,21,21,Desktop
15576044,19,14,34,Tablet
15775662,37,13,55,Tablet
15646817,42,21,32,Desktop
15596060,49,25,48,Mobile
15723299,30,11,42,Desktop
15636982,25,22,32,Mobile
15751175,34,17,54,Mobile
15618936,6,25,36,Tablet
15787529,6,14,32,Tablet
15780128,4,29,7,Tablet
15615991,43,18,28,Mobile
15757001,37,3,57,Mobile
15595388,10,26,58,Mobile
15699550,12,1,30,Desktop
15581620,47,10,42,Tablet
15600934,32,12,45,Mobile
15738672,38,20,7,Mobile
15721307,22,10,33,Mobile
15619280,43,3,15,Tablet
15768244,47,13,9,Mobile
15806837,6,4,8,Desktop
15643496,17,26,59,Tablet
15813916,8,21,21,Desktop
15626385,45,5,6,Tablet
15603582,50,17,12,Desktop
15764351,45,5,6,Tablet
15667938,25,19,44,Desktop
15576360,18,4,38,Desktop
15628813,37,0,25,Desktop
15584190,45,2,10,Mobile
15716449,8,21,21,Desktop
15759913,7,29,55,Mobile
15701555,36,20,60,Desktop
15758482,37,0,25,Desktop
15758171,2,20,51,Mobile
15680346,24,29,44,Mobile
15649124,18,7,12,Tablet
15812917,47,13,9,Mobile
15768455,25,3,42,Tablet
15703059,39,14,13,Tablet
15646196,10,23,58,Mobile
15585451,28,21,51,Desktop
15714057,23,6,18,Desktop
15748473,27,14,53,Mobile
15785782,42,28,8,Tablet
15693233,23,21,16,Tablet
15757521,26,20,37,Desktop
15812513,16,6,45,Desktop
15674950,36,20,60,Desktop
15678572,43,3,15,Tablet
15713608,3,20,45,Mobile
15579262,6,12,54,Desktop
15610426,37,18,46,Tablet
15776454,35,16,51,Tablet
15771483,5,6,44,Tablet
15648489,47,10,42,Tablet
15646609,34,16,58,Mobile
15693203,21,4,49,Desktop
15813067,38,16,30,Desktop
15769829,7,29,55,Mobile
15662434,34,17,54,Mobile
15773503,25,0,9,Mobile
15705890,2,8,31,Mobile
15711398,33,7,21,Desktop
15752375,35,7,20,Tablet
15659175,2,18,34,Desktop
15597033,38,20,7,Mobile
15590228,8,21,21,Desktop
15631848,37,0,25,Desktop
15654211,42,28,8,Tablet
15707968,25,3,42,Tablet
15594084,26,20,37,Desktop
15651093,16,1,32,Mobile
15798824,22,15,31,Tablet
15671591,11,16,24,Desktop
15707189,43,18,28,Mobile
15733581,13,5,22,Desktop
15641640,38,20,7,Mobile
15585284,20,4,43,Mobile
15617866,26,20,37,Desktop
15667751,19,14,34,Tablet
15669411,40,1,50,Mobile
15789425,13,6,46,Tablet
15570943,36,7,36,Mobile
15685829,43,3,15,Tablet
15721917,50,12,57,Tablet
15776047,14,23,44,Tablet
15716024,49,7,44,Tablet
15675328,44,15,17,Tablet
15604314,5,6,44,Tablet
15658339,8,21,21,Desktop
15630402,31,12,53,Tablet
15689616,29,0,10,Desktop
15774224,34,18,45,Tablet
15701291,48,22,35,Desktop
15719606,6,14,32,Tablet
15644119,2,18,34,Desktop
15646859,37,29,5,Mobile
15606836,24,22,38,Desktop
15664150,31,12,53,Tablet
15624510,10,28,38,Mobile
15810944,0,14,29,Desktop
15668575,45,2,10,Mobile
15603246,13,5,28,Mobile
15804002,25,0,9,Mobile
15728773,11,0,57,Tablet
15598044,22,23,18,Tablet
15694829,45,26,58,Tablet
15600575,22,23,18,Tablet
15727311,17,24,47,Desktop
15570769,24,3,30,Mobile
15606274,32,12,45,Mobile
15746139,13,5,22,Desktop
15704987,33,15,13,Mobile
15628972,33,11,19,Mobile
15697686,35,26,21,Tablet
15733883,22,10,33,Mobile
15617482,30,18,21,Mobile
15704583,37,18,46,Tablet
15621083,5,17,47,Desktop
15649487,45,5,6,Tablet
15736760,31,20,46,Mobile
15714658,19,14,34,Tablet
15599081,50,23,12,Desktop
15705113,50,11,5,Tablet
15631159,50,12,57,Tablet
15792818,36,7,36,Mobile
15633531,44,29,35,Mobile
15744529,7,19,35,Mobile
15669656,15,2,44,Tablet
15581198,37,0,25,Desktop
15729054,39,1,37,Desktop
15573452,3,29,9,Desktop
15776733,32,24,53,Desktop
15724858,37,6,43,Desktop
15713144,16,25,59,Desktop
15690188,44,15,10,Desktop
15689425,37,29,5,Mobile
15671766,49,3,46,Tablet
15782806,39,0,24,Mobile
15764419,31,20,46,Mobile
15591915,49,7,44,Tablet
15772798,24,3,30,Mobile
15792008,36,7,36,Mobile
15715541,19,13,26,Mobile
15639277,4,18,58,Mobile
15798850,5,23,44,Mobile
15776348,48,9,55,Tablet
15727696,8,0,48,Mobile
15793813,13,6,46,Tablet
15694395,6,12,54,Desktop
15764195,14,25,11,Tablet
15744919,5,23,44,Mobile
15671655,34,16,58,Mobile
15654901,24,22,38,Desktop
15649136,16,6,45,Desktop
15775562,12,1,30,Desktop
15807481,39,3,8,Mobile
15642885,27,5,14,Tablet
15789109,47,13,9,Mobile
15814004,18,7,12,Tablet
15673619,14,24,49,Desktop
15595135,30,18,21,Mobile
15583681,3,29,9,Desktop
15605000,31,3,34,Mobile
15718071,49,3,46,Tablet
15679760,0,5,51,Mobile
15654574,27,5,14,Tablet
15577178,35,19,35,Desktop
15595324,1,23,54,Tablet
15756932,50,23,12,Desktop
15726358,48,20,24,Desktop
15595228,41,7,31,Mobile
15782530,42,20,42,Tablet
15592877,33,23,35,Desktop
15651983,39,3,8,Mobile
15746737,13,7,32,Tablet
15774179,24,3,30,Mobile
15667265,28,7,12,Mobile
15655123,7,4,22,Mobile
15595917,16,1,32,Mobile
15668385,6,25,36,Tablet
15709476,44,29,35,Mobile
15711218,47,10,42,Tablet
15798659,49,25,48,Mobile
15663939,22,10,33,Mobile
15694946,48,22,35,Desktop
15631912,49,7,44,Tablet
15768816,19,13,26,Mobile
15682268,23,3,33,Mobile
15684801,39,14,13,Tablet
15636428,37,18,46,Tablet
15809823,37,18,46,Tablet
15699284,48,1,22,Tablet
15786993,30,27,38,Mobile
15709441,48,22,35,Desktop
15710257,11,1,16,Tablet
15582492,3,29,9,Desktop
15575694,37,13,55,Tablet
15756820,2,18,34,Desktop
15766289,25,22,32,Mobile
15593014,32,24,53,Desktop
15584545,6,20,44,Tablet
15675949,50,17,12,Desktop
15672091,1,15,47,Desktop
15801658,38,27,59,Mobile
15706185,37,0,25,Desktop
15789863,5,23,44,Mobile
15720943,45,2,10,Mobile
15697997,41,7,48,Desktop
15665416,2,8,31,Mobile
15660200,14,20,47,Desktop
15619653,38,27,59,Mobile
15773447,8,21,21,Desktop
15739160,13,13,52,Mobile
15689237,27,14,53,Mobile
15679297,15,3,46,Mobile
15591433,27,14,53,Mobile
15642725,28,7,12,Mobile
15701962,4,29,7,Tablet
15811613,38,27,59,Mobile
15741049,36,7,36,Mobile
15724423,39,3,8,Mobile
15574305,4,29,7,Tablet
15678168,27,14,53,Mobile
15697020,15,5,40,Mobile
15610801,19,13,26,Mobile
15745232,33,15,13,Mobile
15722758,7,19,35,Mobile
15792102,34,16,58,Mobile
15675185,16,8,20,Mobile
15801247,44,15,17,Tablet
15725660,25,22,52,Desktop
15638963,13,5,22,Desktop
15800061,33,7,25,Mobile
15578006,34,17,54,Mobile
15668504,27,14,53,Mobile
15687491,26,9,19,Desktop
15610403,4,18,58,Mobile
15741094,29,14,12,Desktop
15807909,24,29,44,Mobile
15666141,16,24,21,Tablet
15617134,35,7,20,Tablet
15783029,25,3,42,Tablet
15622833,45,2,10,Mobile
15746422,5,23,44,Mobile
15750839,28,7,12,Mobile
15749130,22,23,18,Tablet
15779862,21,17,31,Desktop
15767871,27,5,14,Tablet
15679651,39,0,24,Mobile
15576219,38,20,7,Mobile
15699247,8,0,48,Mobile
15619087,8,21,21,Desktop
15605327,49,25,48,Mobile
15610140,6,4,8,Desktop
15791174,1,23,54,Tablet
15602373,4,18,58,Mobile
15762605,49,7,44,Tablet
15598840,25,19,44,Desktop
15744279,10,28,38,Mobile
15670619,38,20,7,Mobile
15599533,15,5,40,Mobile
15757837,40,1,50,Mobile
15697574,18,19,33,Mobile
15578738,45,5,6,Tablet
15762228,3,27,41,Mobile
15614827,43,3,15,Tablet
15789815,40,1,50,Mobile
15579781,33,23,35,Desktop
15587013,7,25,20,Desktop
15570932,22,17,18,Desktop
15794661,15,2,44,Tablet
15581654,34,18,45,Tablet
15644296,13,5,28,Mobile
15614420,44,15,17,Tablet
15609653,21,4,49,Desktop
15594577,0,22,37,Mobile
15584114,10,21,39,Mobile
15673367,43,18,28,Mobile
15685576,30,26,10,Desktop
15774727,36,7,36,Mobile
15694288,1,15,47,Desktop
15603319,31,12,53,Tablet
15759066,24,22,38,Desktop
15814816,1,21,31,Tablet
15724402,17,26,59,Tablet
15571059,35,7,20,Tablet
15674206,5,17,47,Desktop
15715160,11,16,35,Desktop
15730448,42,20,42,Tablet
15662067,30,11,42,Desktop
15779581,25,0,9,Mobile
15662901,15,2,44,Tablet
15689751,41,7,48,Desktop
15667742,15,2,44,Tablet
15738448,34,17,54,Mobile
15680243,37,0,25,Desktop
15745083,32,12,45,Mobile
15708228,10,28,38,Mobile
15628523,19,13,26,Mobile
15708196,3,20,45,Mobile
15735549,0,14,29,Desktop
15809347,48,20,24,Desktop
15660866,6,20,44,Tablet
15766609,22,23,18,Tablet
15654230,30,26,10,Desktop
15794566,49,7,44,Tablet
15800890,16,8,20,Mobile
15697424,0,5,51,Mobile
15724536,48,22,35,Desktop
15735878,42,28,8,Tablet
15707596,11,16,24,Desktop
15657163,7,25,20,Desktop
15622478,0,5,51,Mobile
15779529,31,12,53,Tablet
15636023,48,7,21,Desktop
15582066,14,25,11,Tablet
15666675,37,0,25,Desktop
15732987,5,9,36,Desktop
15789432,38,20,7,Mobile
15663161,6,14,32,Tablet
15694879,38,20,7,Mobile
15593715,35,7,20,Tablet
15575002,21,10,45,Desktop
15622171,21,17,31,Desktop
15795224,5,6,44,Tablet
15685346,21,21,47,Mobile
15691808,33,11,19,Mobile
15721007,11,16,24,Desktop
15794253,27,6,41,Desktop
15694453,38,14,39,Tablet
15813113,43,3,15,Tablet
15614187,25,24,45,Mobile
15619407,34,17,54,Mobile
15646227,21,21,47,Mobile
15660541,28,10,8,Mobile
15753874,42,28,8,Tablet
15617877,15,3,46,Mobile
15772073,39,1,35,Mobile
15701537,32,12,45,Mobile
15736228,14,20,47,Desktop
15780572,28,21,51,Desktop
15769596,47,10,42,Tablet
15586996,8,0,48,Mobile
15722061,11,0,57,Tablet
15638003,27,6,41,Desktop
15775590,29,16,25,Desktop
15730688,39,1,35,Mobile
15753102,15,3,46,Mobile
15810075,44,3,27,Tablet
15723373,11,9,43,Tablet
15795298,18,4,38,Desktop
15584320,1,15,47,Desktop
15724161,19,14,34,Tablet
15750056,10,21,39,Mobile
15609637,35,7,20,Tablet
15794493,25,24,45,Mobile
15569641,2,8,31,Mobile
15815236,49,25,48,Mobile
15811177,34,8,46,Tablet
15680587,6,25,36,Tablet
15672821,10,23,58,Mobile
15767681,21,10,45,Desktop
15600379,35,19,35,Desktop
15801336,8,21,21,Desktop
15721592,5,17,47,Desktop
15581282,28,21,51,Desktop
15746203,48,22,35,Desktop
15583137,13,5,22,Desktop
15680752,39,14,13,Tablet
15688172,5,23,44,Mobile
15791373,10,26,58,Mobile
15589449,5,11,24,Mobile
15692819,10,28,38,Mobile
15727467,38,20,7,Mobile
15734312,25,24,45,Mobile
15764604,23,6,18,Desktop
15613014,34,17,54,Mobile
15759684,48,9,55,Tablet
15609669,11,16,35,Desktop
15685536,20,25,53,Mobile
15750447,0,22,37,Mobile
15663249,33,7,25,Mobile
15638646,35,26,21,Tablet
15734161,3,20,45,Mobile
15631070,44,15,17,Tablet
15761950,25,3,42,Tablet
15649668,18,6,22,Tablet
15713912,10,26,58,Mobile
15586757,34,18,45,Tablet
15596522,4,18,58,Mobile
15625395,5,9,36,Desktop
15760570,18,6,22,Tablet
15566689,22,16,47,Tablet
15725794,24,28,54,Mobile
15673539,26,20,37,Desktop
15705298,23,21,16,Tablet
15675791,42,28,8,Tablet
15747043,21,17,31,Desktop
15736397,41,7,31,Mobile
15678201,43,18,28,Mobile
15720745,40,27,5,Tablet
15637593,24,29,51,Desktop
15598070,50,11,5,Tablet
15787550,26,0,60,Mobile
15603942,29,16,25,Desktop
15733973,48,22,35,Desktop
15596761,38,19,12,Mobile
15652400,8,7,52,Tablet
15717893,44,29,35,Mobile
15622585,17,24,47,Desktop
15733964,11,16,24,Desktop
15753861,32,18,33,Desktop
15747097,42,8,37,Mobile
15594762,18,6,22,Tablet
15667417,0,14,29,Desktop
15684861,44,3,27,Tablet
15742204,24,28,54,Mobile
15623502,11,9,43,Tablet
15774872,15,3,37,Desktop
15611191,33,7,21,Desktop
15674331,10,28,38,Mobile
15619465,28,10,8,Mobile
15575247,50,17,12,Desktop
15695679,15,3,37,Desktop
15713463,14,29,60,Tablet
15785170,30,27,38,Mobile
15796351,30,11,42,Desktop
15639576,6,20,44,Tablet
15693264,29,8,30,Mobile
15589715,25,22,32,Mobile
15769902,32,11,32,Mobile
15587177,43,18,28,Mobile
15814553,7,4,22,Mobile
15601550,4,18,58,Mobile
15664907,11,16,24,Desktop
15612465,5,23,44,Mobile
15810800,9,3,24,Mobile
15665760,26,9,19,Desktop
15588080,5,4,53,Mobile
15776844,34,16,58,Mobile
15717560,5,23,44,Mobile
15629739,15,3,46,Mobile
15729908,21,17,31,Desktop
15716781,6,14,32,Tablet
15646936,42,21,32,Desktop
15768151,29,8,30,Mobile
15579212,39,1,37,Desktop
15721835,13,6,46,Tablet
15800515,34,14,20,Tablet
15591279,39,14,13,Tablet
15587419,23,6,18,Desktop
15750335,15,5,40,Mobile
15699619,16,25,59,Desktop
15606472,3,27,41,Mobile
15778368,50,17,12,Desktop
15671387,42,28,8,Tablet
15573926,10,28,38,Mobile
15709183,23,3,33,Mobile
15577514,8,6,48,Desktop
15778830,13,5,28,Mobile
15768072,48,20,24,Desktop
15768293,31,3,34,Mobile
15654456,25,19,44,Desktop
15807525,16,6,45,Desktop
15574372,39,0,24,Mobile
15671249,20,4,43,Mobile
15779744,10,21,39,Mobile
15624755,50,23,12,Desktop
15611430,24,29,51,Desktop
15774744,46,0,24,Mobile
15629885,4,29,7,Tablet
15708791,21,17,31,Desktop
15793890,34,18,45,Tablet
15646091,1,23,54,Tablet
15596984,5,17,47,Desktop
15800215,6,25,36,Tablet
15577806,12,1,30,Desktop
15749381,19,13,26,Mobile
15683758,23,3,33,Mobile
15670615,22,4,45,Desktop
15715622,27,14,53,Mobile
15707634,48,7,21,Desktop
15806901,25,0,9,Mobile
15775335,8,7,52,Tablet
15724150,48,22,35,Desktop
15627220,22,16,47,Tablet
15672330,2,18,34,Desktop
15668521,24,22,38,Desktop
15807837,24,29,51,Desktop
15592570,45,26,58,Tablet
15748589,47,13,9,Mobile
15635893,39,22,17,Mobile
15757632,37,13,55,Tablet
15691863,34,18,45,Tablet
15706071,45,26,58,Tablet
15654296,2,8,31,Mobile
15755018,26,9,19,Desktop
15594041,14,24,49,Desktop
15670587,35,16,51,Tablet
15724527,15,5,40,Mobile
15801904,12,6,52,Desktop
15658195,9,3,24,Mobile
15630113,49,25,48,Mobile
15784320,11,0,57,Tablet
15676513,27,5,14,Tablet
15574072,27,14,53,Mobile
15633854,42,8,37,Mobile
15618566,14,23,44,Tablet
15733014,22,23,18,Tablet
15753343,25,19,44,Desktop
15746076,48,22,35,Desktop
15608226,34,17,54,Mobile
15605684,14,20,47,Desktop
15638988,0,5,51,Mobile
15628767,25,22,52,Desktop
15737977,8,6,48,Desktop
15758116,49,3,46,Tablet
15575119,44,3,27,Tablet
15625126,32,12,45,Mobile
15567114,6,12,54,Desktop
15672242,27,14,53,Mobile
15681327,34,16,58,Mobile
15802585,30,11,42,Desktop
15740630,11,0,57,Tablet
15815420,29,0,10,Desktop
15711468,48,20,24,Desktop
15799626,25,22,32,Mobile
15659325,6,12,54,Desktop
15651352,7,19,35,Mobile
15684925,19,14,34,Tablet
15657439,22,16,47,Tablet
15574122,41,13,15,Tablet
15720508,37,29,5,Mobile
15599078,48,7,21,Desktop
15702300,38,14,39,Tablet
15660735,22,4,45,Desktop
15671390,25,22,32,Mobile
15647385,17,26,59,Tablet
15739223,5,4,53,Mobile
15631305,24,29,44,Mobile
15809263,39,0,24,Mobile
15640866,0,22,37,Mobile
15775663,3,29,9,Desktop
15631800,14,23,44,Tablet
15654292,18,7,12,Tablet
15648320,49,7,44,Tablet
15726747,37,18,46,Tablet
15694510,45,2,10,Mobile
15572291,14,24,49,Desktop
15603465,14,20,47,Desktop
15685628,17,26,59,Tablet
15792729,42,28,8,Tablet
15767414,33,15,13,Mobile
15568044,6,12,54,Desktop
15751333,19,14,34,Tablet
15623062,17,26,59,Tablet
15713621,21,4,49,Desktop
15670668,21,17,31,Desktop
15750638,16,24,21,Tablet
