CustomerID,CustomerSupportTickets,IssueResolutionTime,ComplaintSeverity,RefundRequests
15764174,1,31,Low,0
15778155,4,38,Low,2
15715920,3,31,Low,3
15671917,1,47,Medium,2
15666548,3,20,Low,3
15625623,3,16,Low,1
15748123,1,61,Medium,3
15648735,4,10,High,1
15634974,1,21,High,3
15713378,3,31,Low,3
15753370,2,23,High,2
15782659,3,65,High,0
15583364,2,59,High,0
15625942,0,52,Low,1
15720284,0,52,High,1
15679642,3,47,High,3
15628007,2,18,High,3
15661974,2,47,Low,3
15689341,3,37,Low,1
15607993,3,1,Medium,3
15693267,4,37,Medium,0
15769522,4,20,Low,1
15755825,1,12,Low,3
15598175,3,37,Low,1
15744327,2,55,Medium,2
15798666,3,20,Low,0
15577064,3,65,High,0
15759436,3,16,Low,1
15690231,1,62,High,0
15751561,3,2,Low,3
15739068,0,48,High,0
15758056,0,38,Low,0
15742269,4,55,Medium,3
15726490,3,11,Medium,0
15738411,3,37,Low,1
15727919,5,59,Low,1
15709396,3,18,Low,1
15654106,2,53,Medium,2
15621653,4,46,High,0
15598086,2,58,High,3
15752300,3,55,High,3
15658693,3,18,Low,1
15631838,2,9,High,1
15803804,0,43,Low,0
15578809,0,38,Low,0
15752026,2,47,Low,3
15723706,0,52,High,1
15752838,0,12,Medium,0
15569571,4,38,Low,2
15769703,1,68,High,1
15679770,3,1,Low,3
15791102,1,69,Medium,3
15655192,4,11,Medium,3
15709487,4,15,Low,3
15687130,1,8,Low,2
15755178,0,67,Low,2
15634772,0,36,High,0
15617197,4,46,High,0
15631240,0,18,Medium,1
15784301,5,31,Low,2
15631310,2,41,High,3
15756560,3,25,High,2
15732270,4,72,High,2
15739357,3,37,High,0
15771540,2,55,Medium,2
15567486,0,12,Medium,3
15714634,1,29,High,1
15727021,3,71,High,1
15650670,5,49,Medium,1
15711834,1,63,High,2
15729763,4,46,High,0
15646566,1,62,Low,3
15645463,5,68,Medium,0
15672144,4,28,High,0
15596088,3,37,Low,1
15614878,1,39,High,1
15635240,4,19,High,3
15775905,0,52,High,1
15700657,0,14,Low,0
15611905,2,41,High,3
15652527,2,18,High,3
15785865,4,11,Medium,3
15645942,2,53,Medium,2
15688691,4,15,Low,3
15592736,4,11,Medium,3
15673529,2,8,Medium,2
15724145,1,8,Low,2
15704629,3,6,Medium,0
15597896,0,47,Medium,3
15731790,3,37,High,0
15634719,3,37,High,0
15703205,0,48,High,0
15567333,4,37,Medium,0
15754537,0,56,High,3
15612030,2,39,Low,3
15573242,3,49,High,3
15601892,3,61,Low,1
15663885,3,37,Low,1
15701096,4,28,High,0
15710450,3,30,Medium,0
15790846,4,46,High,0
15658956,0,40,Medium,1
15755223,4,15,Low,3
15787318,4,11,Medium,3
15737310,0,50,High,0
15763665,1,69,Medium,3
15668818,3,58,High,3
15765812,1,68,High,1
15704844,1,8,Low,2
15744582,3,40,Low,0
15616700,3,20,Low,0
15683521,1,16,Medium,2
15583049,4,20,Low,1
15643752,3,2,Low,1
15620398,2,9,High,1
15715707,3,16,Low,2
15814209,3,37,High,0
15733768,2,18,Low,0
15755242,0,47,Medium,3
15729412,5,36,High,0
15746564,3,8,Medium,0
15588446,3,30,Medium,0
15665221,3,25,High,2
15640846,2,45,Low,0
15700209,2,32,Medium,1
15658360,4,23,Low,2
15602735,1,57,High,2
15724834,4,37,Medium,0
15800062,1,33,Medium,3
15685300,1,16,Medium,2
15760102,4,46,High,0
15787026,4,70,High,1
15653696,2,11,Medium,3
15788946,5,51,High,0
15600724,4,48,Low,0
15574324,4,3,Low,1
15707144,2,40,Medium,1
15775891,4,45,High,0
15711789,5,31,Low,1
15600879,3,65,High,0
15681196,2,11,Medium,3
15716000,3,65,High,0
15766776,3,18,Low,1
15680278,3,16,Low,2
15688637,1,6,Low,3
15591179,1,61,Medium,3
15677435,5,31,Low,2
15698619,5,1,Medium,3
15581036,1,16,Medium,2
15622117,1,31,Low,0
15599301,2,41,High,3
15581548,1,8,Low,2
15586870,3,30,Medium,0
15735263,3,65,High,0
15765322,3,65,High,0
15582944,0,67,Low,2
15687162,4,43,Medium,2
15644962,1,34,Low,0
15612615,4,69,High,1
15813439,5,31,Low,1
15604544,5,20,High,2
15761348,4,69,High,1
15785078,1,68,High,1
15759874,2,53,Medium,2
15643658,4,38,Low,2
15713267,3,32,Low,1
15737782,4,3,Low,1
15815490,3,54,Low,2
15679410,3,16,High,2
15756241,0,43,Low,0
15688409,2,45,Low,0
15742272,3,40,High,3
15717898,0,61,Medium,2
15769582,2,50,High,3
15635660,4,28,High,0
15576723,4,55,Low,0
15591577,1,69,Low,1
15582325,3,40,Low,0
15693947,0,25,High,2
15760446,4,15,Low,3
15611105,3,58,High,3
15630920,3,47,High,3
15574910,3,60,Medium,1
15756472,3,53,Low,3
15682890,5,7,Low,1
15641994,2,39,Low,3
15733297,3,31,Low,3
15767793,2,11,Medium,3
15725698,4,19,High,3
15813532,3,63,Low,0
15576760,2,72,Low,1
15732102,3,16,Low,2
15739046,3,19,Medium,2
15631927,2,4,Low,2
15672115,4,66,High,0
15618765,1,16,Medium,2
15679148,3,71,High,1
15728474,3,30,Medium,0
15636999,5,68,Medium,0
15754261,4,15,Low,3
15629150,2,8,Medium,2
15736274,2,18,Low,0
15627697,3,55,High,3
15721585,2,8,Medium,2
15639946,3,6,Medium,0
15792176,0,58,High,3
15699450,3,37,High,0
15729954,4,70,High,1
15600103,0,34,Medium,1
15786200,1,6,Low,3
15797010,3,2,Low,3
15670172,2,53,Medium,2
15627352,5,35,Medium,1
15622494,2,45,Low,0
15585835,5,11,Medium,2
15595071,4,56,Low,1
15628203,4,14,High,3
15667190,3,58,High,3
15780212,2,1,Low,2
15766869,3,40,Low,0
15775741,1,64,High,1
15628170,4,11,Medium,3
15701318,1,62,Low,3
15710928,4,45,High,0
15682547,1,34,Low,0
15631170,4,37,Medium,0
15648702,1,30,High,2
15783444,2,28,High,2
15809178,2,32,Medium,1
15806688,0,36,High,0
15576824,1,6,Low,3
15675422,2,19,Medium,0
15681550,5,20,High,2
15812628,4,15,Low,3
15597951,0,38,Low,0
15807045,3,54,Low,2
15581748,1,8,Low,2
15770420,1,46,Medium,1
15608230,0,40,Medium,1
15730339,4,20,Low,1
15712584,0,12,Medium,3
15592816,4,43,Medium,2
15641480,1,8,Low,2
15708505,5,59,Low,1
15791131,3,49,High,3
15618225,4,15,Low,3
15644724,3,16,Medium,1
15662098,4,52,Medium,0
15723894,1,6,Low,3
15787699,3,34,Low,0
15687738,2,47,Low,1
15576126,5,56,High,0
15658889,2,45,Low,0
15667046,1,69,Medium,3
15669957,2,39,Low,3
15655794,0,40,Medium,1
15599829,4,15,Low,3
15753332,3,7,Low,0
15671124,1,36,Medium,3
15767474,4,23,Low,2
15720671,2,47,Low,1
15626787,4,37,Medium,0
15774491,5,20,High,2
15579647,3,58,High,3
15625522,2,59,High,0
15765806,0,34,Medium,1
15566708,3,60,Medium,1
15668347,4,35,Medium,2
15575214,5,59,Low,1
15591123,2,1,Low,2
15573280,1,69,Low,1
15589018,3,16,Medium,1
15654495,1,62,Low,3
15597265,2,4,Low,2
15733876,1,34,Low,0
15677217,0,33,High,0
15747265,2,12,Low,2
15713379,1,30,High,2
15730433,3,28,Low,0
15693347,1,69,Medium,3
15715465,3,2,Low,3
15680736,5,47,Medium,2
15610765,2,64,Medium,3
15650034,1,29,High,1
15782468,1,62,Low,3
15685109,3,59,Medium,0
15776233,4,15,Low,3
15761141,0,45,Low,0
15781702,4,43,Medium,2
15790235,3,65,High,2
15641416,1,12,Low,3
15775234,2,9,High,1
15659475,2,18,High,3
15642202,3,62,Medium,3
15771417,1,69,Medium,3
15585100,3,18,Low,1
15700487,3,6,Medium,0
15726589,3,7,High,3
15747503,5,51,High,0
15595883,0,52,Low,1
15663826,2,45,Low,0
15742820,1,29,High,1
15624793,5,11,Medium,2
15597930,4,67,High,2
15665110,0,12,Medium,0
15770719,5,59,Low,1
15731327,0,61,Medium,2
15576044,1,21,High,3
15775662,1,30,High,2
15646817,3,16,Medium,1
15596060,0,52,Low,1
15723299,0,56,High,3
15636982,3,28,High,1
15751175,2,50,High,3
15618936,1,34,Low,0
15787529,4,67,Medium,3
15780128,3,53,Low,3
15615991,3,6,Medium,0
15757001,5,20,High,2
15595388,3,9,Low,1
15699550,1,30,High,2
15581620,3,49,High,3
15600934,0,28,Medium,3
15738672,3,19,Medium,2
15721307,5,7,Low,1
15619280,4,43,Medium,2
15768244,2,55,Medium,2
15806837,4,10,High,1
15643496,3,1,Low,3
15813916,5,31,Low,1
15626385,2,32,Medium,1
15603582,3,60,Medium,1
15764351,1,68,High,1
15667938,0,18,Medium,1
15576360,3,7,Low,1
15628813,2,50,High,3
15584190,4,55,Low,0
15716449,3,37,Low,1
15759913,3,62,Medium,3
15701555,2,45,Low,0
15758482,5,68,Medium,0
15758171,4,10,High,1
15680346,0,50,High,0
15649124,3,47,High,3
15812917,0,52,High,1
15768455,3,28,High,1
15703059,3,20,Low,0
15646196,3,58,Low,1
15585451,0,14,Low,0
15714057,3,59,Medium,0
15748473,1,19,High,1
15785782,1,34,Low,0
15693233,0,21,High,3
15757521,4,3,Low,1
15812513,0,28,Medium,3
15674950,3,65,High,2
15678572,2,72,Low,1
15713608,5,44,Medium,1
15579262,3,55,High,3
15610426,4,38,Low,2
15776454,3,16,Low,1
15771483,4,43,Medium,2
15648489,2,50,High,3
15646609,0,40,Medium,1
15693203,2,18,Low,0
15813067,4,45,High,0
15769829,2,8,Medium,2
15662434,5,36,High,0
15773503,2,38,Low,1
15705890,4,19,High,3
15711398,5,47,Medium,2
15752375,3,63,Low,0
15659175,3,37,High,0
15597033,3,6,Medium,0
15590228,3,65,High,2
15631848,2,8,Medium,2
15654211,4,48,Low,0
15707968,4,25,Medium,2
15594084,2,47,Low,1
15651093,0,45,Low,0
15798824,5,68,Medium,0
15671591,1,36,Medium,3
15707189,2,48,High,2
15733581,3,9,Low,1
15641640,4,70,High,1
15585284,0,25,High,2
15617866,5,59,Low,1
15667751,0,18,Low,2
15669411,5,7,Low,0
15789425,0,69,Medium,3
15570943,4,72,Low,3
15685829,4,53,Low,3
15721917,5,56,High,0
15776047,4,14,High,3
15716024,4,70,High,1
15675328,3,2,Low,3
15604314,4,15,Low,3
15658339,3,16,Low,1
15630402,2,12,Low,2
15689616,0,50,High,0
15774224,0,38,Low,0
15701291,3,2,Low,1
15719606,0,52,Low,1
15644119,3,58,High,3
15646859,4,70,High,1
15606836,3,5,High,1
15664150,1,63,High,2
15624510,0,43,Low,0
15810944,4,67,High,2
15668575,5,36,High,0
15603246,1,34,Low,0
15804002,1,62,Low,3
15728773,4,69,Low,0
15598044,2,48,High,2
15694829,4,52,Medium,0
15600575,2,11,Medium,3
15727311,3,8,Medium,0
15570769,3,16,High,2
15606274,2,11,Medium,3
15746139,3,18,Low,1
15704987,1,6,Low,3
15628972,1,8,Low,2
15697686,1,62,High,0
15733883,3,54,Low,2
15617482,1,62,Low,3
15704583,3,58,Low,1
15621083,3,58,Low,1
15649487,2,19,Medium,0
15736760,4,22,High,3
15714658,3,58,High,3
15599081,3,34,Low,0
15705113,4,20,Low,1
15631159,2,41,High,3
15792818,3,30,Medium,0
15633531,4,55,Medium,3
15744529,3,34,Low,0
15669656,3,16,Medium,1
15581198,0,12,Medium,0
15729054,3,20,Low,0
15573452,5,49,Medium,1
15776733,2,14,High,1
15724858,1,57,High,2
15713144,2,48,High,2
15690188,4,19,High,3
15689425,1,63,High,2
15671766,0,52,High,1
15782806,1,29,High,1
15764419,5,33,Low,3
15591915,3,40,High,1
15772798,3,60,Medium,1
15792008,5,15,Medium,1
15715541,3,7,Low,0
15639277,0,47,Medium,3
15798850,0,48,High,0
15776348,2,53,Medium,2
15727696,4,53,Low,3
15793813,0,48,High,0
15694395,5,24,High,2
15764195,2,19,Medium,0
15744919,3,2,Low,1
15671655,4,67,Medium,3
15654901,3,60,Medium,1
15649136,3,19,Medium,2
15775562,0,18,Low,2
15807481,1,32,Medium,1
15642885,0,18,Medium,1
15789109,0,50,High,0
15814004,0,18,Low,2
15673619,3,61,Low,1
15595135,5,69,High,1
15583681,3,53,Low,3
15605000,3,60,Medium,1
15718071,3,18,Low,1
15679760,2,47,Low,3
15654574,0,67,Low,2
15577178,1,68,High,1
15595324,4,11,Medium,3
15756932,3,61,Low,1
15726358,1,69,Medium,3
15595228,2,39,Low,3
15782530,2,23,High,2
15592877,3,10,High,1
15651983,5,33,Low,3
15746737,3,6,Medium,0
15774179,3,27,Medium,2
15667265,4,28,High,0
15655123,4,38,Low,2
15595917,2,32,Medium,1
15668385,4,43,Medium,2
15709476,0,62,Low,0
15711218,4,14,High,3
15798659,3,55,High,3
15663939,5,69,High,1
15694946,1,68,High,1
15631912,1,57,High,2
15768816,1,32,Medium,1
15682268,4,19,High,3
15684801,3,16,Low,1
15636428,2,11,Medium,3
15809823,2,38,Low,3
15699284,2,39,Low,3
15786993,4,45,High,0
15709441,4,45,High,0
15710257,3,31,Low,3
15582492,5,7,Low,1
15575694,5,47,Medium,2
15756820,3,27,Medium,2
15766289,3,10,High,1
15593014,0,34,Medium,1
15584545,0,67,Low,2
15675949,0,12,Medium,0
15672091,0,52,High,1
15801658,5,24,High,2
15706185,3,16,Medium,1
15789863,1,31,Low,0
15720943,4,11,Medium,3
15697997,0,52,High,1
15665416,1,68,High,1
15660200,2,4,Low,2
15619653,1,31,Low,0
15773447,5,31,Low,2
15739160,1,36,Medium,3
15689237,2,19,Medium,0
15679297,3,7,Low,0
15591433,5,44,Medium,1
15642725,2,72,Low,1
15701962,1,12,Low,3
15811613,0,48,High,0
15741049,3,58,High,3
15724423,1,34,Low,0
15574305,5,15,Medium,1
15678168,1,33,Medium,3
15697020,1,64,High,1
15610801,0,12,Medium,3
15745232,4,15,Low,3
15722758,2,45,Low,0
15792102,2,45,Low,0
15675185,0,28,Medium,3
15801247,3,8,Medium,0
15725660,2,40,Medium,1
15638963,2,47,Low,1
15800061,0,38,Low,0
15578006,4,12,Low,1
15668504,2,12,Low,2
15687491,2,41,High,3
15610403,3,63,Low,0
15741094,1,39,High,1
15807909,4,56,Low,0
15666141,2,47,Low,1
15617134,0,18,Low,2
15783029,3,2,Low,3
15622833,1,69,Low,1
15746422,4,37,Medium,0
15750839,2,41,High,3
15749130,2,4,Low,2
15779862,3,16,Medium,1
15767871,1,34,Low,0
15679651,2,40,Medium,1
15576219,2,38,Low,3
15699247,0,45,Low,0
15619087,0,58,High,3
15605327,0,69,Medium,3
15610140,1,39,High,1
15791174,5,36,High,0
15602373,3,65,High,0
15762605,1,33,Medium,3
15598840,0,61,Medium,2
15744279,1,29,High,1
15670619,5,1,Medium,3
15599533,5,59,Low,1
15757837,1,66,Medium,0
15697574,0,59,Low,3
15578738,3,55,High,3
15762228,3,5,High,1
15614827,4,35,Medium,2
15789815,0,38,Low,0
15579781,3,71,High,1
15587013,2,41,High,3
15570932,3,58,Low,1
15794661,0,21,High,3
15581654,3,58,Low,1
15644296,2,11,Medium,3
15614420,3,37,Low,1
15609653,4,48,Low,0
15594577,5,11,Medium,2
15584114,0,16,Low,1
15673367,2,39,Low,3
15685576,5,7,Low,0
15774727,3,7,Low,0
15694288,3,16,Low,2
15603319,3,72,Low,1
15759066,4,67,Medium,3
15814816,3,37,High,0
15724402,1,29,High,1
15571059,2,40,Medium,1
15674206,1,8,Low,2
15715160,2,47,Low,1
15730448,4,66,High,0
15662067,2,38,Low,3
15779581,4,15,Low,3
15662901,3,72,Low,1
15689751,5,49,Medium,1
15667742,0,21,High,3
15738448,3,37,High,0
15680243,1,66,Medium,0
15745083,5,36,High,0
15708228,0,12,Medium,0
15628523,2,11,Medium,3
15708196,3,59,Medium,0
15735549,2,40,Medium,1
15809347,4,22,High,3
15660866,1,46,Medium,1
15766609,1,57,High,2
15654230,3,53,Low,3
15794566,0,28,Medium,3
15800890,2,53,Medium,2
15697424,5,24,High,2
15724536,4,19,High,3
15735878,2,18,Low,0
15707596,0,58,High,3
15657163,0,38,Low,0
15622478,1,69,Medium,3
15779529,5,1,Medium,3
15636023,0,61,Medium,2
15582066,4,56,Low,0
15666675,3,72,Low,1
15732987,5,31,Low,1
15789432,3,1,Low,3
15663161,2,32,Medium,1
15694879,3,53,Low,3
15593715,0,52,High,1
15575002,0,16,Low,1
15622171,3,7,Low,1
15795224,2,9,High,1
15685346,4,22,High,3
15691808,3,71,High,1
15721007,0,12,Medium,3
15794253,3,61,Low,1
15694453,1,64,High,1
15813113,5,31,Low,2
15614187,4,35,Medium,2
15619407,4,72,Low,3
15646227,3,18,Low,1
15660541,3,40,High,3
15753874,4,25,Medium,2
15617877,3,2,Low,3
15772073,4,15,Low,3
15701537,4,70,High,1
15736228,5,44,Medium,1
15780572,0,48,High,0
15769596,3,30,Medium,0
15586996,4,20,Low,1
15722061,1,64,High,1
15638003,2,47,Low,1
15775590,4,10,High,1
15730688,4,35,Medium,2
15753102,0,48,High,0
15810075,3,1,Low,3
15723373,5,68,Medium,0
15795298,3,60,Medium,1
15584320,2,9,High,1
15724161,1,66,Medium,0
15750056,4,3,Low,1
15609637,3,45,Medium,3
15794493,2,14,High,1
15569641,2,8,Medium,2
15815236,1,62,High,0
15811177,1,21,High,3
15680587,4,12,Low,1
15672821,0,18,Medium,1
15767681,5,7,Low,0
15600379,3,45,Medium,3
15801336,2,11,Medium,3
15721592,2,47,Low,1
15581282,2,1,Low,2
15746203,2,41,High,3
15583137,2,32,Medium,1
15680752,4,15,Low,3
15688172,4,48,Low,0
15791373,0,21,High,3
15589449,2,18,High,3
15692819,3,7,High,3
15727467,0,62,Low,0
15734312,2,8,Medium,2
15764604,1,62,Low,3
15613014,3,63,Low,0
15759684,4,67,Medium,3
15609669,4,52,Medium,0
15685536,3,54,Low,2
15750447,2,9,High,1
15663249,5,31,Low,2
15638646,2,11,Medium,3
15734161,3,18,Low,1
15631070,3,25,High,2
15761950,4,70,High,1
15649668,4,52,Medium,0
15713912,4,67,Medium,3
15586757,3,20,Low,0
15596522,1,29,High,1
15625395,2,23,High,2
15760570,0,58,High,3
15566689,4,28,High,0
15725794,3,65,High,0
15673539,5,44,Medium,1
15705298,5,11,Medium,2
15675791,3,2,Low,3
15747043,2,64,Medium,3
15736397,0,48,High,0
15678201,0,62,Low,0
15720745,4,56,Low,1
15637593,3,9,Low,1
15598070,2,4,Low,2
15787550,2,45,Low,0
15603942,2,8,Medium,2
15733973,3,34,Low,0
15596761,2,23,High,2
15652400,3,20,Low,3
15717893,5,7,Low,0
15622585,3,49,High,3
15733964,4,69,Low,0
15753861,4,55,Low,0
15747097,1,8,Low,2
15594762,1,56,High,3
15667417,0,12,Medium,3
15684861,1,30,High,2
15742204,4,48,Low,0
15623502,4,55,Medium,3
15774872,3,55,High,3
15611191,4,45,High,0
15674331,3,30,Medium,0
15619465,1,12,Low,2
15575247,4,14,High,3
15695679,3,65,High,0
15713463,5,59,Low,1
15785170,1,29,High,1
15796351,5,69,High,1
15639576,5,36,High,0
15693264,4,25,Medium,2
15589715,3,16,Medium,1
15769902,4,43,Medium,2
15587177,3,31,Low,3
15814553,5,59,Low,1
15601550,1,34,Low,0
15664907,4,28,High,0
15612465,4,35,Medium,2
15810800,4,56,Low,1
15665760,0,14,Low,0
15588080,3,6,Medium,0
15776844,3,16,High,2
15717560,3,10,High,1
15629739,1,69,Medium,3
15729908,0,18,Low,2
15716781,2,41,High,3
15646936,4,3,Low,1
15768151,0,28,Medium,3
15579212,3,34,Low,0
15721835,3,1,Low,3
15800515,2,64,Medium,3
15591279,5,31,Low,2
15587419,3,34,Low,0
15750335,4,66,High,0
15699619,4,56,Low,0
15606472,1,19,High,1
15778368,3,60,Medium,1
15671387,3,58,High,3
15573926,0,56,High,3
15709183,4,23,Low,2
15577514,3,63,Low,0
15778830,2,40,Medium,1
15768072,0,69,Medium,3
15768293,0,12,Medium,0
15654456,1,69,Low,1
15807525,3,5,High,1
15574372,3,61,Low,1
15671249,1,47,Medium,2
15779744,3,72,Low,1
15624755,5,59,Low,1
15611430,5,36,High,0
15774744,1,12,Low,2
15629885,3,31,Low,3
15708791,4,23,Low,2
15793890,5,31,Low,2
15646091,1,19,High,1
15596984,0,50,High,0
15800215,1,19,High,1
15577806,3,19,Medium,2
15749381,3,65,High,0
15683758,4,12,Low,1
15670615,4,52,Medium,0
15715622,3,72,Low,1
15707634,5,1,Medium,3
15806901,2,64,Medium,3
15775335,1,68,High,1
15724150,2,19,Medium,0
15627220,3,37,High,0
15672330,0,12,Medium,0
15668521,0,69,Medium,3
15807837,2,32,Medium,1
15592570,3,63,Low,0
15748589,3,2,Low,1
15635893,3,37,Low,1
15757632,0,52,Low,1
15691863,2,32,Medium,1
15706071,4,53,Low,3
15654296,2,18,Low,0
15755018,2,14,High,1
15594041,5,35,Medium,1
15670587,5,49,Medium,1
15724527,2,64,Medium,3
15801904,1,62,Low,3
15658195,1,8,Low,2
15630113,5,1,Medium,3
15784320,4,37,Medium,0
15676513,3,55,High,3
15574072,0,33,High,0
15633854,2,4,Low,2
15618566,0,38,Low,0
15733014,1,30,High,2
15753343,5,36,High,0
15746076,0,14,Low,0
15608226,1,69,Low,1
15605684,0,67,Low,2
15638988,0,38,Low,0
15628767,3,40,High,3
15737977,3,16,Low,1
15758116,1,32,Medium,1
15575119,3,7,Low,0
15625126,3,28,High,1
15567114,1,61,Medium,3
15672242,3,16,Medium,1
15681327,3,65,High,0
15802585,2,72,Low,1
15740630,0,52,High,1
15815420,5,32,High,2
15711468,1,8,Low,2
15799626,4,67,Medium,3
15659325,3,19,Medium,2
15651352,1,12,Low,2
15684925,3,62,Medium,3
15657439,4,69,Low,0
15574122,1,19,High,1
15720508,3,16,Medium,1
15599078,5,56,High,0
15702300,0,18,Low,2
15660735,3,62,Medium,3
15671390,2,45,Low,0
15647385,4,28,High,0
15739223,5,59,Low,1
15631305,3,7,Low,1
15809263,3,40,High,1
15640866,2,59,High,0
15775663,3,47,High,3
15631800,2,12,Low,2
15654292,5,51,High,0
15648320,5,68,Medium,0
15726747,1,6,Low,3
15694510,1,21,High,3
15572291,0,52,Low,1
15603465,1,69,Low,1
15685628,1,57,High,2
15792729,0,33,High,0
15767414,5,11,Medium,2
15568044,3,2,Low,3
15751333,1,33,Medium,3
15623062,1,33,Medium,3
15713621,3,7,Low,1
15670668,4,19,High,3
15750638,3,1,Medium,3
15747878,0,16,Low,1
15726796,4,55,Medium,3
15754952,5,44,Medium,1
15652192,1,33,Medium,3
15681924,3,31,Low,3
15763544,5,33,Low,3
15764431,2,41,High,3
15684010,2,41,High,3
15648881,0,33,High,0
15733303,0,45,Low,0
15643294,0,25,High,2
15749905,3,19,Medium,2
15625175,3,2,Low,3
15643967,0,56,High,3
15578251,0,12,Medium,0
15772573,0,48,High,0
15733234,2,55,Medium,2
15721582,2,55,Medium,2
15628219,3,1,Low,3
15571302,0,47,Medium,3
15637178,5,31,Low,1
15601184,1,33,Medium,3
15629511,2,53,Medium,2
15570629,3,7,High,3
15665766,5,31,Low,2
15693732,1,6,Low,3
15765982,3,1,Low,3
15582016,5,7,Low,0
15798024,3,37,High,0
15588622,4,67,Medium,3
15724863,3,27,Medium,2
15618213,5,11,Medium,2
15780411,3,32,Low,1
15725429,3,58,High,3
15600626,3,40,High,3
15668460,3,28,Low,0
15576263,4,55,Low,0
15720354,3,45,Medium,3
15691624,4,11,Medium,3
15793196,0,67,Low,2
15633352,0,25,High,2
15750874,3,40,High,1
15588923,3,3,Medium,1
15715745,0,69,Medium,3
15611800,1,66,Medium,0
15576928,1,62,High,0
15793693,3,6,Medium,0
15581252,0,69,Medium,3
15797760,4,66,High,0
15790564,3,8,Medium,0
15593736,3,18,Low,1
15595937,2,19,Medium,0
15815628,3,27,Medium,2
15782802,4,15,Low,3
15627412,5,33,Low,3
15734609,1,34,Low,0
15710689,4,66,High,0
15565806,4,20,Low,1
15815530,3,53,Low,3
15632272,4,69,Low,0
15684103,5,44,Medium,1
15654519,0,18,Low,2
15767722,5,15,Medium,1
15654346,0,36,High,0
15660147,4,43,Medium,2
15814998,1,29,High,1
15802207,2,48,High,2
15658668,3,28,Low,0
15715079,4,56,Low,1
15570360,3,54,Low,2
15674678,1,31,Low,0
15780925,2,58,High,3
15688193,5,69,High,1
15778219,1,46,High,0
15696514,0,58,High,3
15712303,4,15,Low,3
15719090,0,45,Low,0
15735632,3,16,High,2
15619436,4,19,High,3
15722404,1,69,Medium,3
15662063,1,21,High,3
15745605,2,38,Low,3
15636658,4,22,High,3
15784130,3,60,Medium,1
15606755,0,61,Medium,2
15801699,2,47,Low,3
15784097,1,56,High,3
15764654,3,20,Low,3
15612092,4,66,High,0
15610903,1,47,Medium,2
15705777,4,67,Medium,3
15661936,3,31,Low,3
15700864,4,38,Low,2
15722965,3,40,High,3
15737521,4,19,High,3
15814465,2,55,Medium,2
15580988,5,7,Low,0
15789974,0,50,High,0
15713370,1,62,Low,3
15748673,1,47,Medium,2
15754919,1,39,High,1
15641662,5,15,Medium,1
15813422,3,65,High,2
15713596,5,35,Medium,1
15791216,2,41,High,3
15689031,3,7,High,3
15763704,1,36,Medium,3
15631339,2,14,High,1
15771509,3,71,High,1
15769586,4,25,Medium,2
15656096,3,47,High,3
15585280,2,41,High,3
15743582,5,20,High,2
15761692,2,72,Low,1
15627840,3,7,Low,1
15778861,1,19,High,1
15770554,5,51,High,0
15806956,2,38,Low,1
15701908,3,20,Low,0
15736990,3,61,Low,1
15743714,4,52,Medium,0
15807993,2,38,Low,1
15644686,4,38,Low,2
15677377,1,39,High,1
15626412,3,18,Low,1
15643679,2,38,Low,1
15728456,1,69,Low,1
15630661,1,39,High,1
15734044,0,21,High,3
15705001,0,36,High,0
15809817,0,52,High,1
15809137,0,38,Low,0
15751593,4,69,High,1
15626491,1,62,Low,3
15765461,0,38,Low,0
15568120,1,12,Low,3
15787161,1,12,Low,3
15812324,1,8,Low,2
15588944,5,36,High,0
15694253,0,43,Low,0
15759566,1,63,High,2
15675675,0,61,Medium,2
15802060,3,7,High,3
15660505,0,59,Low,3
15782630,3,7,Low,1
15700710,4,28,High,0
15742834,5,1,Medium,3
15806511,3,5,High,1
15608166,0,38,Low,0
15614230,3,19,Medium,2
15729958,3,10,High,1
15800814,3,9,Low,1
15674727,3,71,High,1
15657779,3,40,Low,0
15801395,0,48,High,0
15757911,4,66,High,0
15665340,3,40,High,3
15787151,4,23,Low,2
15757821,2,14,High,1
15600688,3,34,Low,0
15594878,1,63,High,2
15569248,0,18,Medium,1
15812706,2,28,High,2
15645045,4,55,Low,0
15766746,2,9,High,1
15700383,3,7,High,3
15632551,0,43,Low,0
15795129,2,38,Low,1
15650545,2,56,High,3
15612769,4,22,High,3
15710853,1,63,High,2
15623712,0,21,High,3
15653251,3,59,Medium,0
15755077,5,35,Medium,1
15808557,3,58,High,3
15614687,2,18,Low,0
15626882,4,22,High,3
15748034,1,46,High,0
15632324,5,33,Low,3
15761023,3,59,Medium,0
15761453,1,64,High,1
15646726,4,56,Low,1
15637169,3,31,Low,3
15636024,4,55,Low,0
15801218,3,7,High,3
15642655,3,37,High,0
15690130,1,62,Low,3
15653753,4,69,High,1
15641359,3,10,High,1
15776827,3,55,High,3
15647725,5,7,Low,1
15648455,3,60,Medium,1
15580629,5,1,Medium,3
15730161,1,16,Medium,2
15626612,3,49,High,3
15662865,4,15,Low,3
15629094,1,32,Medium,1
15651823,2,40,Medium,1
15594827,0,52,High,1
15786392,3,58,Low,1
15727353,4,56,Low,0
15733777,1,68,High,1
15614302,1,64,High,1
15723263,1,33,Medium,3
15687270,4,22,High,3
15803121,4,43,Medium,2
15598700,0,40,Medium,1
15741875,2,45,Low,0
15631709,2,53,Medium,2
