CustomerID,NetPromoterScore,SatisfactionSurveyScore,CustomerLoyaltyProgram,RewardPointsBalance
15700487.0,-49.0,8,Yes,6115
15726589.0,-87.0,5,Yes,4957
15747503.0,67.0,5,No,5364
15595883.0,67.0,9,Yes,5592
15663826.0,29.0,1,No,1156
15742820.0,-55.0,1,No,4084
15624793.0,18.0,8,No,3413
15597930.0,-52.0,2,No,7385
15665110.0,8.0,6,No,7013
15770719.0,-26.0,2,No,7318
15731327.0,-70.0,3,Yes,7639
15576044.0,89.0,1,No,2779
15775662.0,53.0,2,No,7238
15646817.0,-87.0,5,Yes,4957
15596060.0,99.0,3,No,8541
,78.0,5,No,98
15636982.0,59.0,8,Yes,3012
15751175.0,-39.0,1,No,5383
15618936.0,14.0,8,No,2346
15787529.0,-32.0,1,No,9085
15780128.0,-8.0,8,No,8579
15615991.0,63.0,10,Yes,5053
15757001.0,15.0,5,Yes,1835
15595388.0,-99.0,4,No,3074
15699550.0,66.0,7,Yes,5115
15581620.0,-15.0,10,No,1898
15600934.0,67.0,9,Yes,5592
15738672.0,63.0,10,Yes,5053
15721307.0,66.0,7,Yes,5115
15619280.0,60.0,3,No,7621
15768244.0,63.0,10,Yes,5053
15806837.0,60.0,3,No,7621
15643496.0,-57.0,7,No,6779
15813916.0,-84.0,7,No,7488
15626385.0,-84.0,7,No,7488
15603582.0,66.0,7,Yes,5115
15764351.0,85.0,8,Yes,1272
15667938.0,21.0,1,Yes,6437
15576360.0,47.0,6,No,7395
15628813.0,11.0,6,Yes,5117
15584190.0,6.0,5,Yes,9358
15716449.0,,8,No,3413
15759913.0,-80.0,10,Yes,2717
15701555.0,-60.0,2,No,2691
15758482.0,-84.0,7,No,7488
15758171.0,57.0,1,Yes,5712
15680346.0,18.0,2,No,4430
15649124.0,-51.0,1,No,8289
15812917.0,-71.0,10,No,5778
15768455.0,56.0,4,Yes,3302
15703059.0,-91.0,6,No,3147
15646196.0,96.0,7,No,9059
15585451.0,,10,Yes,5053
15714057.0,11.0,5,No,6715
15748473.0,-52.0,4,Yes,8412
15785782.0,30.0,8,Yes,7942
15693233.0,,10,Yes,3586
15757521.0,84.0,6,Yes,4663
15812513.0,11.0,6,Yes,5117
15674950.0,34.0,7,Yes,9904
15678572.0,90.0,9,Yes,8909
15713608.0,-90.0,6,No,312
15579262.0,-8.0,8,No,8579
15610426.0,-75.0,10,Yes,3988
15776454.0,30.0,8,Yes,7942
15771483.0,51.0,8,Yes,5900
15648489.0,60.0,3,No,6797
15646609.0,89.0,9,Yes,3428
,98.0,6,Yes,1129
15813067.0,84.0,6,Yes,4663
15769829.0,25.0,9,Yes,8829
15662434.0,-10.0,4,No,265
15773503.0,,6,No,7013
15705890.0,-39.0,1,No,7558
15711398.0,8.0,4,Yes,8212
15752375.0,10.0,8,No,1465
15659175.0,-7.0,6,Yes,3006
15597033.0,,7,No,6839
15590228.0,45.0,2,Yes,3326
15631848.0,30.0,8,Yes,7942
15654211.0,8.0,4,Yes,8212
15707968.0,68.0,10,No,7855
15594084.0,-42.0,4,No,9387
15651093.0,-75.0,10,Yes,3988
15798824.0,25.0,2,Yes,1660
15671591.0,-39.0,1,No,5383
15707189.0,75.0,5,Yes,2097
15733581.0,-53.0,4,Yes,5940
15641640.0,57.0,1,No,236
,71.0,8,No,8328
15617866.0,-42.0,4,No,9387
15667751.0,-1.0,6,No,2924
15669411.0,56.0,9,No,2608
15789425.0,83.0,5,No,6454
15570943.0,-89.0,9,Yes,6501
15685829.0,42.0,3,No,1983
15721917.0,-65.0,1,Yes,5241
,54.0,6,No,8207
15716024.0,-51.0,10,Yes,3586
15675328.0,86.0,7,No,6839
15604314.0,45.0,2,Yes,3326
15658339.0,89.0,2,Yes,1725
15630402.0,66.0,7,Yes,5115
15689616.0,-93.0,10,No,9666
15774224.0,-29.0,2,Yes,8661
15701291.0,-60.0,2,No,2691
15719606.0,74.0,6,No,303
,60.0,3,No,6797
15646859.0,33.0,9,No,412
15606836.0,51.0,8,Yes,5900
15664150.0,84.0,6,Yes,4663
15624510.0,-99.0,1,Yes,3772
15810944.0,14.0,8,No,2346
15668575.0,-3.0,6,No,8923
15603246.0,86.0,7,No,6839
15804002.0,-40.0,6,No,1593
15728773.0,-40.0,9,No,9585
15598044.0,,4,No,3552
15694829.0,-11.0,8,Yes,3077
15600575.0,-58.0,10,No,1059
15727311.0,,6,No,1593
,14.0,8,No,2346
15606274.0,80.0,6,Yes,1963
,,3,Yes,648
15704987.0,-69.0,7,No,2132
15628972.0,-43.0,8,Yes,9271
15697686.0,51.0,4,Yes,852
15733883.0,7.0,6,No,6276
15617482.0,-93.0,10,No,9666
15704583.0,99.0,10,Yes,1217
15621083.0,33.0,1,Yes,6439
15649487.0,-30.0,1,No,716
15736760.0,68.0,10,No,7855
15714658.0,-36.0,2,Yes,2720
15599081.0,38.0,5,Yes,3317
,-77.0,8,No,4447
15631159.0,24.0,4,No,2791
15792818.0,87.0,6,Yes,8007
15633531.0,-69.0,1,No,873
,56.0,9,No,2608
,-1.0,6,No,2924
15581198.0,18.0,8,No,3413
15729054.0,55.0,1,No,8897
15573452.0,-18.0,1,No,6545
15776733.0,-67.0,8,No,5186
15724858.0,-59.0,1,Yes,8592
15713144.0,-32.0,1,No,9085
15690188.0,11.0,5,No,6715
15689425.0,4.0,6,Yes,6017
15671766.0,-57.0,7,No,6779
15782806.0,15.0,5,Yes,1835
15764419.0,61.0,2,No,6032
15591915.0,-30.0,1,No,716
15772798.0,-51.0,5,No,146
15792008.0,-16.0,7,Yes,3301
15715541.0,,1,Yes,6437
15639277.0,-26.0,2,No,7318
15798850.0,-51.0,10,Yes,3586
15776348.0,-75.0,10,Yes,3988
15727696.0,49.0,1,Yes,5535
15793813.0,72.0,10,No,692
15694395.0,-26.0,3,No,9931
15764195.0,97.0,6,No,2853
15744919.0,-99.0,4,No,3074
15671655.0,71.0,5,No,5229
15654901.0,57.0,1,No,236
15649136.0,-67.0,8,No,5186
15775562.0,-57.0,7,No,6779
15807481.0,40.0,7,No,7104
15642885.0,55.0,1,No,8897
15789109.0,1.0,10,Yes,767
15814004.0,51.0,4,Yes,852
15673619.0,4.0,6,Yes,6017
15595135.0,59.0,8,Yes,3012
15583681.0,80.0,6,Yes,1963
15605000.0,25.0,2,No,7978
15718071.0,-99.0,5,Yes,8542
15679760.0,38.0,5,Yes,3317
15654574.0,-69.0,1,Yes,9646
15577178.0,-49.0,8,Yes,6115
15595324.0,-82.0,8,No,6793
15756932.0,,9,Yes,8829
15726358.0,72.0,10,No,692
15595228.0,-49.0,3,Yes,2992
15782530.0,83.0,5,No,6454
15592877.0,4.0,8,Yes,9959
15651983.0,-3.0,8,Yes,4455
15746737.0,39.0,6,No,2770
15774179.0,-15.0,10,No,1898
15667265.0,34.0,7,Yes,9904
15655123.0,-75.0,10,Yes,3988
15595917.0,-40.0,9,No,9585
15668385.0,-59.0,1,Yes,8592
15709476.0,11.0,6,Yes,5117
15711218.0,-93.0,9,Yes,6997
15798659.0,65.0,6,No,6425
15663939.0,,1,Yes,6067
15694946.0,-18.0,1,No,6545
15631912.0,-2.0,2,No,3722
15768816.0,-64.0,8,Yes,2698
15682268.0,74.0,3,No,6234
15684801.0,-45.0,3,Yes,1104
15636428.0,87.0,6,Yes,8007
15809823.0,-91.0,6,No,3147
15699284.0,42.0,3,No,1983
15786993.0,-80.0,10,Yes,2717
15709441.0,-40.0,6,No,1593
15710257.0,-51.0,1,No,8289
15582492.0,-57.0,7,No,6779
15575694.0,23.0,10,No,6431
15756820.0,-12.0,2,Yes,1587
15766289.0,-71.0,10,No,5778
15593014.0,-9.0,5,No,529
15584545.0,-10.0,4,No,265
15675949.0,11.0,5,No,6715
15672091.0,,1,No,858
15801658.0,-10.0,4,Yes,4600
15706185.0,34.0,7,No,8381
15789863.0,-81.0,4,Yes,4430
,-89.0,1,Yes,6250
,56.0,7,No,8815
15665416.0,-2.0,2,No,3722
15660200.0,97.0,6,No,2853
15619653.0,-30.0,1,No,716
15773447.0,-69.0,1,No,873
15739160.0,55.0,1,No,8897
15689237.0,38.0,8,No,6903
15679297.0,84.0,6,Yes,4663
,96.0,7,No,9059
15642725.0,-59.0,1,Yes,8592
15701962.0,-10.0,4,Yes,4600
15811613.0,10.0,8,No,1465
15741049.0,78.0,5,No,98
15724423.0,-10.0,4,No,265
15574305.0,-27.0,5,Yes,9145
15678168.0,-29.0,2,Yes,8661
15697020.0,-1.0,8,Yes,3914
15610801.0,-99.0,5,Yes,8542
15745232.0,-64.0,1,Yes,271
15722758.0,83.0,8,No,6158
15792102.0,83.0,5,Yes,9609
15675185.0,12.0,9,Yes,5734
15801247.0,-49.0,8,Yes,6115
15725660.0,-41.0,6,No,2174
15638963.0,78.0,5,No,98
,8.0,4,Yes,8212
15578006.0,-28.0,9,Yes,342
15668504.0,12.0,9,Yes,5734
15687491.0,-51.0,5,No,146
15610403.0,47.0,6,No,7395
15741094.0,68.0,10,No,7855
15807909.0,99.0,1,Yes,1131
,54.0,6,No,8207
15617134.0,7.0,6,No,6276
15783029.0,-60.0,2,No,2691
15622833.0,80.0,6,Yes,1963
15746422.0,12.0,9,Yes,5734
15750839.0,-27.0,5,Yes,9145
15749130.0,-69.0,1,No,873
15779862.0,-29.0,2,Yes,8661
15767871.0,-2.0,2,No,3722
15679651.0,-53.0,4,Yes,5940
15576219.0,96.0,7,No,9059
15699247.0,33.0,1,Yes,6439
15619087.0,-27.0,5,Yes,9145
15605327.0,-15.0,10,No,1898
15610140.0,8.0,4,Yes,8212
15791174.0,64.0,5,Yes,6546
15602373.0,65.0,6,No,6425
15762605.0,68.0,10,No,7855
15598840.0,59.0,8,Yes,3012
15744279.0,-65.0,1,Yes,5241
15670619.0,89.0,2,Yes,1725
15599533.0,89.0,2,Yes,1725
15757837.0,-67.0,5,Yes,4042
15697574.0,73.0,8,No,9551
15578738.0,6.0,5,Yes,9358
15762228.0,-30.0,1,No,716
15614827.0,-68.0,10,No,8673
15789815.0,-75.0,10,Yes,3988
15579781.0,-63.0,3,No,2644
15587013.0,,9,Yes,6997
15570932.0,-77.0,8,No,4447
,30.0,8,Yes,7942
15581654.0,-15.0,10,No,1898
15644296.0,-28.0,9,Yes,342
15614420.0,8.0,4,Yes,8212
15609653.0,86.0,7,No,6839
15594577.0,83.0,8,No,6158
15584114.0,99.0,3,No,8541
15673367.0,,1,Yes,7938
15685576.0,83.0,5,Yes,9609
,64.0,5,Yes,6546
15694288.0,54.0,6,No,8207
15603319.0,-15.0,10,No,1898
15759066.0,30.0,8,Yes,7942
15814816.0,-22.0,1,Yes,6067
15724402.0,-38.0,2,Yes,9955
15571059.0,-1.0,8,Yes,3914
15674206.0,74.0,3,No,6234
15715160.0,89.0,2,Yes,1725
15730448.0,-49.0,3,Yes,2992
15662067.0,,10,Yes,3988
15779581.0,-77.0,8,No,4447
15662901.0,39.0,6,No,2770
15689751.0,49.0,1,Yes,5535
15667742.0,-49.0,3,Yes,2992
15738448.0,-7.0,6,Yes,3006
,25.0,2,No,7978
15745083.0,34.0,7,No,8381
15708228.0,78.0,9,No,417
15628523.0,24.0,4,No,2791
15708196.0,-15.0,10,No,1898
,49.0,1,Yes,5535
15809347.0,-31.0,9,Yes,5261
15660866.0,83.0,8,No,6158
15766609.0,,8,Yes,3914
15654230.0,99.0,3,No,8541
15794566.0,31.0,4,No,3552
15800890.0,98.0,6,Yes,1129
15697424.0,-11.0,2,Yes,4604
15724536.0,-36.0,8,No,1824
15735878.0,15.0,5,Yes,1835
15707596.0,,6,Yes,3006
15657163.0,31.0,4,No,3552
15622478.0,14.0,8,No,2346
15779529.0,47.0,6,No,8035
15636023.0,-30.0,1,No,716
15582066.0,85.0,8,Yes,1272
15666675.0,-1.0,8,Yes,3914
15732987.0,12.0,9,Yes,5734
15789432.0,56.0,4,Yes,3302
15663161.0,56.0,9,No,2608
15694879.0,-82.0,5,No,5031
15593715.0,67.0,9,Yes,5592
,99.0,3,No,8541
15622171.0,85.0,8,Yes,1272
15795224.0,68.0,10,No,7855
15685346.0,-52.0,4,Yes,8412
15691808.0,76.0,7,Yes,7641
15721007.0,-11.0,8,Yes,3077
15794253.0,-68.0,10,No,8673
15694453.0,-49.0,3,Yes,2992
15813113.0,56.0,4,Yes,3302
15614187.0,-69.0,1,Yes,9646
15619407.0,-60.0,2,No,2691
15646227.0,72.0,10,No,692
15660541.0,-9.0,5,No,529
15753874.0,-29.0,2,Yes,8661
15617877.0,-93.0,9,Yes,6997
15772073.0,49.0,5,No,6508
15701537.0,43.0,7,Yes,9095
15736228.0,-70.0,3,Yes,7639
15780572.0,20.0,2,Yes,691
15769596.0,78.0,9,No,417
15586996.0,33.0,9,No,412
15722061.0,-12.0,1,No,1432
15638003.0,-68.0,10,No,8673
,-77.0,8,No,4447
15730688.0,-11.0,8,Yes,3077
15753102.0,-19.0,6,Yes,180
15810075.0,-57.0,9,Yes,4282
15723373.0,-69.0,1,Yes,9646
15795298.0,,10,No,692
15584320.0,-27.0,5,Yes,9145
15724161.0,40.0,7,No,7104
15750056.0,8.0,4,Yes,8212
,25.0,2,Yes,1660
15794493.0,-84.0,7,No,7488
15569641.0,-51.0,10,Yes,3586
15815236.0,86.0,7,No,6839
15811177.0,71.0,5,No,5229
15680587.0,64.0,5,Yes,6546
,31.0,4,No,9089
15767681.0,-11.0,8,Yes,3077
15600379.0,4.0,6,Yes,6017
15801336.0,43.0,7,Yes,9095
15721592.0,-41.0,1,Yes,7938
15581282.0,22.0,8,Yes,601
15746203.0,-84.0,2,No,6003
15583137.0,-99.0,5,Yes,8542
15680752.0,-87.0,5,Yes,4957
15688172.0,78.0,9,No,417
15791373.0,-77.0,8,No,4447
15589449.0,-11.0,2,Yes,4604
15692819.0,20.0,2,Yes,691
15727467.0,-27.0,5,Yes,9145
15734312.0,85.0,8,Yes,1272
15764604.0,10.0,8,No,1465
15613014.0,-26.0,2,No,7318
15759684.0,-40.0,6,No,1593
15609669.0,67.0,5,No,5364
15685536.0,79.0,3,Yes,648
15750447.0,-69.0,1,Yes,9646
15663249.0,-53.0,1,No,6575
15638646.0,11.0,6,Yes,5117
15734161.0,8.0,4,Yes,8212
15631070.0,43.0,7,Yes,9095
15761950.0,21.0,2,No,2217
15649668.0,14.0,8,No,2346
15713912.0,-81.0,4,Yes,4430
15586757.0,-87.0,5,Yes,4957
15596522.0,47.0,6,No,8035
15625395.0,80.0,6,Yes,1963
15760570.0,21.0,1,Yes,6437
15566689.0,14.0,8,No,2346
15725794.0,65.0,6,No,6425
15673539.0,-29.0,2,Yes,8661
15705298.0,-11.0,2,Yes,4604
15675791.0,66.0,7,Yes,5115
15747043.0,-8.0,8,No,8579
15736397.0,-84.0,7,No,7488
15678201.0,-26.0,2,No,7318
15720745.0,97.0,6,No,2853
15637593.0,-41.0,6,No,2174
15598070.0,-7.0,6,Yes,3006
15787550.0,-51.0,5,No,146
15603942.0,33.0,9,No,412
15733973.0,78.0,5,No,98
15596761.0,-82.0,8,No,6793
15652400.0,-70.0,5,Yes,3942
15717893.0,-77.0,8,No,4447
15622585.0,57.0,1,Yes,5712
15733964.0,,5,Yes,4957
15753861.0,,1,No,7558
15747097.0,60.0,3,No,7621
15594762.0,-36.0,8,No,1824
15667417.0,51.0,8,Yes,5900
15684861.0,-1.0,8,Yes,3914
15742204.0,30.0,8,Yes,7942
15623502.0,67.0,5,No,5364
15774872.0,56.0,7,No,8815
15611191.0,18.0,8,No,3413
15674331.0,-70.0,5,Yes,3942
15619465.0,49.0,5,No,6508
15575247.0,96.0,7,No,9059
15695679.0,11.0,6,Yes,5117
15713463.0,-70.0,5,Yes,3942
15785170.0,-2.0,2,No,3722
15796351.0,-40.0,6,No,1593
15639576.0,-89.0,9,Yes,6501
15693264.0,79.0,3,Yes,648
15589715.0,40.0,7,No,7104
15769902.0,7.0,6,No,6276
,74.0,3,No,6234
15814553.0,78.0,5,No,98
15601550.0,-40.0,9,No,9585
15664907.0,18.0,8,No,3413
15612465.0,-11.0,8,Yes,3077
15810800.0,-82.0,8,No,6793
15665760.0,-36.0,8,No,1824
,-26.0,3,No,9931
15776844.0,78.0,9,No,417
15717560.0,49.0,1,Yes,5535
15629739.0,,8,No,5186
15729908.0,25.0,9,Yes,8829
15716781.0,18.0,8,No,3413
15646936.0,51.0,4,Yes,852
15768151.0,-1.0,8,Yes,3914
15579212.0,86.0,7,No,6839
15721835.0,-18.0,1,No,6545
15800515.0,-51.0,1,No,8289
15591279.0,-27.0,5,Yes,9145
15587419.0,21.0,2,No,2217
15750335.0,38.0,8,No,6903
15699619.0,-12.0,2,Yes,1587
15606472.0,38.0,5,Yes,3317
15778368.0,-88.0,10,No,7344
15671387.0,-93.0,9,Yes,6997
15573926.0,,4,No,3552
15709183.0,-89.0,9,Yes,6501
15577514.0,84.0,6,Yes,4663
15778830.0,-62.0,7,No,5706
15768072.0,87.0,6,Yes,8007
15768293.0,-12.0,2,Yes,1587
15654456.0,-90.0,6,No,312
15807525.0,-51.0,5,No,146
15574372.0,89.0,1,No,2779
15671249.0,74.0,3,No,6234
15779744.0,7.0,6,No,6276
15624755.0,51.0,4,Yes,852
15611430.0,96.0,1,No,4544
15774744.0,-26.0,2,No,7318
15629885.0,84.0,6,Yes,4663
15708791.0,99.0,3,No,8541
15793890.0,63.0,10,Yes,5053
15646091.0,67.0,5,No,5364
15596984.0,-40.0,6,No,1593
15800215.0,25.0,2,No,7978
15577806.0,53.0,2,No,7238
15749381.0,,5,No,5031
15683758.0,-52.0,4,Yes,8412
15670615.0,68.0,10,No,7855
15715622.0,50.0,7,No,8565
15707634.0,-90.0,6,No,312
15806901.0,1.0,10,Yes,767
15775335.0,-93.0,10,No,9666
15724150.0,,8,Yes,3077
15627220.0,43.0,7,Yes,9095
15672330.0,-78.0,2,Yes,301
15668521.0,,9,Yes,8829
15807837.0,76.0,7,Yes,7641
15592570.0,28.0,2,Yes,2063
15748589.0,-89.0,9,Yes,6501
15635893.0,-99.0,1,Yes,3772
15757632.0,73.0,8,No,9551
15691863.0,,10,Yes,1085
15706071.0,-38.0,2,Yes,9955
15654296.0,63.0,10,Yes,5053
15755018.0,12.0,9,Yes,5734
15594041.0,-45.0,3,Yes,1104
15670587.0,-77.0,8,No,4447
15724527.0,-64.0,1,Yes,271
15801904.0,31.0,4,No,9089
15658195.0,98.0,6,Yes,1129
15630113.0,30.0,10,Yes,6040
15784320.0,99.0,10,Yes,1217
15676513.0,79.0,3,Yes,648
,56.0,4,Yes,3302
15633854.0,47.0,1,No,858
15618566.0,-89.0,1,Yes,6250
15733014.0,-51.0,1,No,8289
15753343.0,51.0,4,Yes,852
15746076.0,54.0,6,No,8207
15608226.0,-71.0,10,No,5778
,71.0,5,No,5229
15638988.0,47.0,6,No,7395
15628767.0,,1,No,2779
15737977.0,,9,Yes,4282
15758116.0,-42.0,4,No,9387
15575119.0,89.0,9,Yes,3428
15625126.0,25.0,2,Yes,1660
15567114.0,54.0,6,No,8207
15672242.0,47.0,1,No,858
15681327.0,-28.0,9,Yes,342
15802585.0,38.0,8,No,6903
15740630.0,-51.0,10,Yes,3586
15815420.0,18.0,2,No,4430
15711468.0,47.0,1,No,858
15799626.0,89.0,9,Yes,3428
15659325.0,47.0,9,Yes,4876
15651352.0,-51.0,5,No,146
15684925.0,,1,Yes,7938
15657439.0,96.0,1,No,4544
15574122.0,83.0,5,Yes,9609
15720508.0,12.0,9,Yes,5734
15599078.0,-49.0,8,Yes,6115
15702300.0,86.0,7,No,6839
15660735.0,71.0,5,No,5229
15671390.0,49.0,5,No,6508
,25.0,2,No,7978
15739223.0,-80.0,10,Yes,2717
15631305.0,33.0,1,Yes,6439
15809263.0,47.0,6,No,7395
15640866.0,-69.0,1,Yes,9646
15775663.0,76.0,7,Yes,7641
15631800.0,7.0,6,No,6276
15654292.0,25.0,2,No,7978
15648320.0,83.0,5,Yes,9609
15726747.0,-62.0,7,No,5706
15694510.0,51.0,4,Yes,852
15572291.0,83.0,8,No,6158
15603465.0,76.0,7,Yes,7641
,65.0,6,No,6425
15792729.0,38.0,5,Yes,3317
15767414.0,40.0,7,No,7104
15568044.0,-51.0,5,No,146
15751333.0,23.0,10,No,6431
15623062.0,-78.0,6,Yes,4710
15713621.0,60.0,3,No,7621
15670668.0,34.0,7,Yes,9904
15750638.0,74.0,3,No,6234
15747878.0,18.0,2,No,4430
15726796.0,11.0,5,No,6715
15754952.0,-55.0,1,No,4084
15652192.0,-28.0,9,Yes,342
15681924.0,-2.0,2,No,3722
15763544.0,-87.0,5,Yes,4957
15764431.0,-36.0,8,No,1824
15684010.0,47.0,6,No,7395
15648881.0,-51.0,5,No,146
15733303.0,-58.0,10,No,1059
15643294.0,23.0,10,No,6431
15749905.0,,6,No,303
15625175.0,-88.0,10,No,7344
15643967.0,49.0,5,No,6508
15578251.0,-88.0,10,No,7344
15772573.0,24.0,4,No,2791
15733234.0,54.0,6,No,8207
15721582.0,56.0,4,Yes,3302
15628219.0,57.0,2,Yes,6105
15571302.0,78.0,9,No,417
15637178.0,-19.0,6,Yes,180
15601184.0,57.0,1,No,236
15629511.0,18.0,8,No,3413
15570629.0,-7.0,6,Yes,3006
15665766.0,34.0,7,No,8381
15693732.0,-19.0,6,Yes,180
15765982.0,-31.0,9,Yes,5261
15582016.0,-15.0,10,No,1898
15798024.0,89.0,1,No,2779
15588622.0,23.0,10,No,6431
15724863.0,0.0,1,No,1938
15618213.0,96.0,1,No,4544
15780411.0,-8.0,8,No,8579
15725429.0,-10.0,4,No,265
,-41.0,6,No,2174
15668460.0,-8.0,8,No,8579
15576263.0,-42.0,4,No,9387
15720354.0,38.0,5,Yes,3317
15691624.0,-57.0,7,No,6779
15793196.0,,2,No,2691
,,8,Yes,9271
,-49.0,3,Yes,2992
15588923.0,-3.0,8,Yes,4455
15715745.0,22.0,8,Yes,601
15611800.0,-7.0,6,Yes,3006
15576928.0,-43.0,8,Yes,9271
15793693.0,-99.0,5,Yes,8542
15581252.0,49.0,5,No,6508
15797760.0,-26.0,2,No,7318
15790564.0,60.0,3,No,7621
15593736.0,-49.0,3,Yes,2992
,-9.0,5,No,529
15815628.0,-15.0,10,No,1898
,-10.0,4,Yes,4600
15627412.0,-10.0,4,Yes,4600
15734609.0,-63.0,3,No,2644
15710689.0,7.0,6,No,6276
15565806.0,,10,No,6431
15815530.0,,8,No,1465
15632272.0,34.0,7,Yes,9904
15684103.0,86.0,7,No,424
15654519.0,99.0,10,Yes,1217
15767722.0,-57.0,7,No,6779
15654346.0,89.0,2,Yes,1725
15660147.0,1.0,10,Yes,767
15814998.0,-15.0,10,No,1898
15802207.0,-18.0,1,No,6545
15658668.0,89.0,1,No,2779
15715079.0,89.0,2,Yes,1725
15570360.0,84.0,6,Yes,4663
15674678.0,,3,No,6234
15780925.0,-57.0,9,Yes,4282
15688193.0,-15.0,10,No,1898
15778219.0,-26.0,3,No,9931
15696514.0,-55.0,1,No,4084
,49.0,1,Yes,5535
15719090.0,-70.0,3,Yes,7639
15735632.0,31.0,4,No,3552
15619436.0,-11.0,2,Yes,7926
15722404.0,38.0,5,Yes,3317
15662063.0,-18.0,1,No,6545
15745605.0,21.0,2,No,2217
15636658.0,49.0,1,Yes,5535
15784130.0,6.0,5,Yes,9358
15606755.0,-70.0,3,Yes,7639
15801699.0,-78.0,6,Yes,4710
15784097.0,-80.0,10,Yes,2717
15764654.0,-52.0,2,No,7385
15612092.0,-22.0,9,No,4371
15610903.0,40.0,7,No,7104
15705777.0,-89.0,9,Yes,6501
15661936.0,-42.0,4,No,9387
15700864.0,84.0,6,Yes,4663
15722965.0,,1,No,716
15737521.0,83.0,5,Yes,9609
15814465.0,96.0,1,No,4544
15580988.0,8.0,4,Yes,8212
15789974.0,-59.0,1,Yes,8592
15713370.0,,5,No,5229
15748673.0,11.0,6,Yes,5117
15754919.0,83.0,8,No,6158
15641662.0,67.0,5,No,5364
15813422.0,,1,No,858
15713596.0,45.0,2,Yes,3326
15791216.0,60.0,3,No,6797
15689031.0,-30.0,1,No,716
,75.0,5,Yes,2097
15631339.0,56.0,9,No,2608
15771509.0,-87.0,5,Yes,4957
15769586.0,,10,Yes,1217
15656096.0,75.0,5,Yes,2097
15585280.0,-38.0,2,Yes,9955
15743582.0,83.0,5,No,6454
15761692.0,-67.0,8,No,5186
,-88.0,10,No,7344
15778861.0,99.0,1,Yes,1131
15770554.0,-65.0,1,Yes,5241
15806956.0,-77.0,10,Yes,1085
15701908.0,-39.0,1,No,7558
15736990.0,71.0,5,No,5229
15743714.0,64.0,5,Yes,6546
15807993.0,18.0,2,No,4430
15644686.0,-39.0,1,No,5383
,38.0,5,Yes,3317
15626412.0,-40.0,6,No,1593
15643679.0,-75.0,10,Yes,3988
15728456.0,56.0,7,No,8815
15630661.0,55.0,1,No,8897
15734044.0,-67.0,8,No,5186
15705001.0,75.0,5,Yes,2097
15809817.0,-31.0,9,Yes,5261
15809137.0,-22.0,1,Yes,6067
15751593.0,-63.0,3,No,2644
15626491.0,60.0,3,No,6797
15765461.0,74.0,3,No,6234
15568120.0,55.0,1,No,8897
15787161.0,14.0,5,No,6332
15812324.0,-40.0,9,No,9585
15588944.0,86.0,7,No,6839
15694253.0,-12.0,1,No,1432
15759566.0,55.0,1,No,8897
15675675.0,-49.0,3,Yes,2992
,83.0,8,No,6158
15660505.0,-38.0,2,Yes,9955
15782630.0,-12.0,2,Yes,1587
15700710.0,40.0,7,No,7104
15742834.0,51.0,8,Yes,5900
15806511.0,-65.0,1,Yes,5241
15608166.0,-69.0,1,No,873
15614230.0,-88.0,10,No,7344
15729958.0,-78.0,6,Yes,4710
15800814.0,-43.0,8,Yes,9271
15674727.0,-59.0,1,Yes,8592
15657779.0,-89.0,1,Yes,6250
15801395.0,-93.0,10,No,9666
15757911.0,90.0,9,Yes,8909
15665340.0,38.0,8,No,6903
15787151.0,-51.0,10,Yes,3586
15757821.0,-84.0,7,No,7488
15600688.0,-1.0,8,Yes,3914
15594878.0,,5,No,5229
15569248.0,31.0,4,No,9089
15812706.0,-53.0,1,No,6575
15645045.0,57.0,1,No,236
15766746.0,-58.0,10,No,1059
15700383.0,59.0,8,Yes,3012
15632551.0,96.0,7,No,9059
,50.0,7,No,8565
15650545.0,-40.0,9,No,9585
15612769.0,,5,Yes,3942
15710853.0,-32.0,1,No,9085
15623712.0,89.0,2,Yes,1725
15653251.0,74.0,3,No,6234
15755077.0,38.0,5,Yes,3317
15808557.0,-3.0,8,Yes,4455
15614687.0,-41.0,1,Yes,7938
15626882.0,-27.0,8,Yes,4204
15748034.0,-59.0,1,Yes,8592
15632324.0,65.0,6,No,6425
15761023.0,14.0,8,No,2346
15761453.0,-67.0,8,No,5186
15646726.0,-64.0,8,Yes,2698
,-51.0,5,No,146
15636024.0,71.0,5,No,5229
15801218.0,43.0,7,Yes,9095
15642655.0,7.0,6,No,6276
15690130.0,47.0,9,No,6552
15653753.0,-22.0,9,No,4371
15641359.0,-26.0,2,No,7318
15776827.0,56.0,9,No,2608
15647725.0,73.0,8,No,9551
15648455.0,-57.0,9,Yes,4282
15580629.0,86.0,7,No,424
15730161.0,67.0,9,Yes,5592
15626612.0,50.0,7,No,8565
15662865.0,64.0,5,Yes,6546
15629094.0,7.0,6,No,6276
15651823.0,-9.0,5,No,529
15594827.0,-82.0,8,No,6793
15786392.0,76.0,7,Yes,7641
15727353.0,-43.0,8,Yes,9271
15733777.0,-40.0,9,No,9585
15614302.0,-99.0,1,Yes,3772
15723263.0,-49.0,8,Yes,6115
15687270.0,18.0,2,No,4430
15803121.0,-67.0,8,No,5186
15598700.0,78.0,9,No,417
15741875.0,-62.0,7,No,5706
15631709.0,-77.0,10,Yes,1085
15672970.0,-59.0,1,Yes,8592
